CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
3	36100001	28	0.56	800	[36100001,36900000]
3	36900001	29	0.58	2300	[36900001,39200000]
3	39200001	30	0.6	1800	[39200001,41000000]
3	41000001	24	0.48	100	[41000001,41100000]
3	41100001	26	0.52	100	[41100001,41200000]
3	41700001	27	0.54	300	[41700001,42000000]
3	42000001	25	0.5	400	[42000001,42400000]
3	42400001	26	0.52	1200	[42400001,43600000]
3	43600001	27	0.54	2600	[43600001,46200000]
3	46200001	24	0.48	1300	[46200001,47500000]
3	47500001	27	0.54	300	[47500001,47800000]
3	47800001	30	0.6	800	[47800001,48600000]
3	48600001	29	0.58	1100	[48600001,49700000]
3	49700001	28	0.56	100	[49700001,49800000]
3	49800001	29	0.58	500	[49800001,50300000]
3	50300001	28	0.56	200	[50300001,50500000]
3	50500001	30	0.6	1800	[50500001,52300000]
3	52300001	29	0.58	100	[52300001,52400000]
3	69900001	37	0.74	2200	[69900001,72100000]
3	72100001	34	0.68	1600	[72100001,73700000]
3	73700001	33	0.66	700	[73700001,74400000]
3	74400001	32	0.64	800	[74400001,75200000]
3	75200001	27	0.54	500	[75200001,75700000]
3	75700001	29	0.58	400	[75700001,76100000]
3	76100001	28	0.56	600	[76100001,76700000]
3	76700001	30	0.6	500	[76700001,77200000]
3	77200001	24	0.48	300	[77200001,77500000]
3	36900000	28	0.56	800	[36100001,36900000]
3	39200000	29	0.58	2300	[36900001,39200000]
3	41000000	30	0.6	1800	[39200001,41000000]
3	41100000	24	0.48	100	[41000001,41100000]
3	41200000	26	0.52	100	[41100001,41200000]
3	42000000	27	0.54	300	[41700001,42000000]
3	42400000	25	0.5	400	[42000001,42400000]
3	43600000	26	0.52	1200	[42400001,43600000]
3	46200000	27	0.54	2600	[43600001,46200000]
3	47500000	24	0.48	1300	[46200001,47500000]
3	47800000	27	0.54	300	[47500001,47800000]
3	48600000	30	0.6	800	[47800001,48600000]
3	49700000	29	0.58	1100	[48600001,49700000]
3	49800000	28	0.56	100	[49700001,49800000]
3	50300000	29	0.58	500	[49800001,50300000]
3	50500000	28	0.56	200	[50300001,50500000]
3	52300000	30	0.6	1800	[50500001,52300000]
3	52400000	29	0.58	100	[52300001,52400000]
3	72100000	37	0.74	2200	[69900001,72100000]
3	73700000	34	0.68	1600	[72100001,73700000]
3	74400000	33	0.66	700	[73700001,74400000]
3	75200000	32	0.64	800	[74400001,75200000]
3	75700000	27	0.54	500	[75200001,75700000]
3	76100000	29	0.58	400	[75700001,76100000]
3	76700000	28	0.56	600	[76100001,76700000]
3	77200000	30	0.6	500	[76700001,77200000]
3	77500000	24	0.48	300	[77200001,77500000]
