CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
3	1500001	17	0.34	300	[1500001,1800000]
3	1800001	20	0.4	900	[1800001,2700000]
3	2700001	18	0.36	500	[2700001,3200000]
3	18200001	18	0.36	100	[18200001,18300000]
3	18300001	19	0.38	2700	[18300001,21000000]
3	21000001	17	0.34	100	[21000001,21100000]
3	21100001	18	0.36	500	[21100001,21600000]
3	21600001	16	0.32	900	[21600001,22500000]
3	22500001	17	0.34	200	[22500001,22700000]
3	23100001	16	0.32	900	[23100001,24000000]
3	24100001	19	0.38	400	[24100001,24500000]
3	40700001	16	0.32	200	[40700001,40900000]
3	45600001	16	0.32	100	[45600001,45700000]
3	56700001	16	0.32	300	[56700001,57000000]
3	63700001	16	0.32	300	[63700001,64000000]
3	64700001	16	0.32	100	[64700001,64800000]
3	65800001	26	0.52	500	[65800001,66300000]
3	66300001	24	0.48	100	[66300001,66400000]
3	66400001	26	0.52	200	[66400001,66600000]
3	66600001	27	0.54	200	[66600001,66800000]
3	66800001	24	0.48	1000	[66800001,67800000]
3	67800001	25	0.5	1000	[67800001,68800000]
3	68800001	26	0.52	100	[68800001,68900000]
3	68900001	23	0.46	600	[68900001,69500000]
3	69500001	26	0.52	700	[69500001,70200000]
3	70200001	28	0.56	100	[70200001,70300000]
3	70300001	26	0.52	600	[70300001,70900000]
3	70900001	24	0.48	900	[70900001,71800000]
3	71800001	26	0.52	100	[71800001,71900000]
3	71900001	25	0.5	500	[71900001,72400000]
3	72400001	24	0.48	100	[72400001,72500000]
3	72500001	21	0.42	500	[72500001,73000000]
3	73000001	18	0.36	300	[73000001,73300000]
3	73300001	20	0.4	500	[73300001,73800000]
3	73800001	18	0.36	100	[73800001,73900000]
3	73900001	17	0.34	100	[73900001,74000000]
3	74000001	21	0.42	1500	[74000001,75500000]
3	75500001	20	0.4	300	[75500001,75800000]
3	75800001	21	0.42	100	[75800001,75900000]
3	75900001	20	0.4	100	[75900001,76000000]
3	76000001	19	0.38	400	[76000001,76400000]
3	76400001	21	0.42	500	[76400001,76900000]
3	76900001	23	0.46	1000	[76900001,77900000]
3	77900001	22	0.44	300	[77900001,78200000]
3	78200001	23	0.46	400	[78200001,78600000]
3	78600001	19	0.38	400	[78600001,79000000]
3	79000001	21	0.42	600	[79000001,79600000]
3	79600001	20	0.4	500	[79600001,80100000]
3	80600001	18	0.36	300	[80600001,80900000]
3	80900001	16	0.32	2500	[80900001,83400000]
3	90000001	16	0.32	100	[90000001,90100000]
3	1800000	17	0.34	300	[1500001,1800000]
3	2700000	20	0.4	900	[1800001,2700000]
3	3200000	18	0.36	500	[2700001,3200000]
3	18300000	18	0.36	100	[18200001,18300000]
3	21000000	19	0.38	2700	[18300001,21000000]
3	21100000	17	0.34	100	[21000001,21100000]
3	21600000	18	0.36	500	[21100001,21600000]
3	22500000	16	0.32	900	[21600001,22500000]
3	22700000	17	0.34	200	[22500001,22700000]
3	24000000	16	0.32	900	[23100001,24000000]
3	24500000	19	0.38	400	[24100001,24500000]
3	40900000	16	0.32	200	[40700001,40900000]
3	45700000	16	0.32	100	[45600001,45700000]
3	57000000	16	0.32	300	[56700001,57000000]
3	64000000	16	0.32	300	[63700001,64000000]
3	64800000	16	0.32	100	[64700001,64800000]
3	66300000	26	0.52	500	[65800001,66300000]
3	66400000	24	0.48	100	[66300001,66400000]
3	66600000	26	0.52	200	[66400001,66600000]
3	66800000	27	0.54	200	[66600001,66800000]
3	67800000	24	0.48	1000	[66800001,67800000]
3	68800000	25	0.5	1000	[67800001,68800000]
3	68900000	26	0.52	100	[68800001,68900000]
3	69500000	23	0.46	600	[68900001,69500000]
3	70200000	26	0.52	700	[69500001,70200000]
3	70300000	28	0.56	100	[70200001,70300000]
3	70900000	26	0.52	600	[70300001,70900000]
3	71800000	24	0.48	900	[70900001,71800000]
3	71900000	26	0.52	100	[71800001,71900000]
3	72400000	25	0.5	500	[71900001,72400000]
3	72500000	24	0.48	100	[72400001,72500000]
3	73000000	21	0.42	500	[72500001,73000000]
3	73300000	18	0.36	300	[73000001,73300000]
3	73800000	20	0.4	500	[73300001,73800000]
3	73900000	18	0.36	100	[73800001,73900000]
3	74000000	17	0.34	100	[73900001,74000000]
3	75500000	21	0.42	1500	[74000001,75500000]
3	75800000	20	0.4	300	[75500001,75800000]
3	75900000	21	0.42	100	[75800001,75900000]
3	76000000	20	0.4	100	[75900001,76000000]
3	76400000	19	0.38	400	[76000001,76400000]
3	76900000	21	0.42	500	[76400001,76900000]
3	77900000	23	0.46	1000	[76900001,77900000]
3	78200000	22	0.44	300	[77900001,78200000]
3	78600000	23	0.46	400	[78200001,78600000]
3	79000000	19	0.38	400	[78600001,79000000]
3	79600000	21	0.42	600	[79000001,79600000]
3	80100000	20	0.4	500	[79600001,80100000]
3	80900000	18	0.36	300	[80600001,80900000]
3	83400000	16	0.32	2500	[80900001,83400000]
3	90100000	16	0.32	100	[90000001,90100000]
