CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
3	5500001	15	0.3	500	[5500001,6000000]
3	6000001	18	0.36	1800	[6000001,7800000]
3	7800001	17	0.34	100	[7800001,7900000]
3	7900001	15	0.3	300	[7900001,8200000]
3	8200001	16	0.32	200	[8200001,8400000]
3	9800001	16	0.32	2100	[9800001,11900000]
3	25300001	15	0.3	1600	[25300001,26900000]
3	26900001	16	0.32	200	[26900001,27100000]
3	28900001	19	0.38	900	[28900001,29800000]
3	29800001	20	0.4	1400	[29800001,31200000]
3	31200001	16	0.32	100	[31200001,31300000]
3	31300001	19	0.38	600	[31300001,31900000]
3	31900001	17	0.34	600	[31900001,32500000]
3	32500001	18	0.36	500	[32500001,33000000]
3	33000001	17	0.34	900	[33000001,33900000]
3	33900001	16	0.32	700	[33900001,34600000]
3	34600001	17	0.34	800	[34600001,35400000]
3	35400001	16	0.32	1800	[35400001,37200000]
3	37900001	23	0.46	900	[37900001,38800000]
3	38800001	22	0.44	1100	[38800001,39900000]
3	39900001	20	0.4	1200	[39900001,41100000]
3	41100001	21	0.42	200	[41100001,41300000]
3	55000001	15	0.3	900	[55000001,55900000]
3	56200001	15	0.3	1000	[56200001,57200000]
3	58900001	19	0.38	900	[58900001,59800000]
3	59800001	24	0.48	100	[59800001,59900000]
3	59900001	23	0.46	200	[59900001,60100000]
3	60100001	22	0.44	200	[60100001,60300000]
3	60300001	23	0.46	600	[60300001,60900000]
3	60900001	30	0.6	1100	[60900001,62000000]
3	62000001	32	0.64	900	[62000001,62900000]
3	62900001	23	0.46	600	[62900001,63500000]
3	63500001	19	0.38	800	[63500001,64300000]
3	64300001	18	0.36	200	[64300001,64500000]
3	64500001	17	0.34	400	[64500001,64900000]
3	6000000	15	0.3	500	[5500001,6000000]
3	7800000	18	0.36	1800	[6000001,7800000]
3	7900000	17	0.34	100	[7800001,7900000]
3	8200000	15	0.3	300	[7900001,8200000]
3	8400000	16	0.32	200	[8200001,8400000]
3	11900000	16	0.32	2100	[9800001,11900000]
3	26900000	15	0.3	1600	[25300001,26900000]
3	27100000	16	0.32	200	[26900001,27100000]
3	29800000	19	0.38	900	[28900001,29800000]
3	31200000	20	0.4	1400	[29800001,31200000]
3	31300000	16	0.32	100	[31200001,31300000]
3	31900000	19	0.38	600	[31300001,31900000]
3	32500000	17	0.34	600	[31900001,32500000]
3	33000000	18	0.36	500	[32500001,33000000]
3	33900000	17	0.34	900	[33000001,33900000]
3	34600000	16	0.32	700	[33900001,34600000]
3	35400000	17	0.34	800	[34600001,35400000]
3	37200000	16	0.32	1800	[35400001,37200000]
3	38800000	23	0.46	900	[37900001,38800000]
3	39900000	22	0.44	1100	[38800001,39900000]
3	41100000	20	0.4	1200	[39900001,41100000]
3	41300000	21	0.42	200	[41100001,41300000]
3	55900000	15	0.3	900	[55000001,55900000]
3	57200000	15	0.3	1000	[56200001,57200000]
3	59800000	19	0.38	900	[58900001,59800000]
3	59900000	24	0.48	100	[59800001,59900000]
3	60100000	23	0.46	200	[59900001,60100000]
3	60300000	22	0.44	200	[60100001,60300000]
3	60900000	23	0.46	600	[60300001,60900000]
3	62000000	30	0.6	1100	[60900001,62000000]
3	62900000	32	0.64	900	[62000001,62900000]
3	63500000	23	0.46	600	[62900001,63500000]
3	64300000	19	0.38	800	[63500001,64300000]
3	64500000	18	0.36	200	[64300001,64500000]
3	64900000	17	0.34	400	[64500001,64900000]
