CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
3	3400001	15	0.3	600	[3400001,4000000]
3	4200001	19	0.38	300	[4200001,4500000]
3	4500001	18	0.36	100	[4500001,4600000]
3	4600001	19	0.38	1500	[4600001,6100000]
3	6100001	18	0.36	200	[6100001,6300000]
3	31200001	15	0.3	100	[31200001,31300000]
3	31300001	17	0.34	300	[31300001,31600000]
3	32200001	15	0.3	700	[32200001,32900000]
3	32900001	18	0.36	100	[32900001,33000000]
3	33000001	19	0.38	200	[33000001,33200000]
3	33200001	20	0.4	300	[33200001,33500000]
3	33500001	19	0.38	200	[33500001,33700000]
3	34300001	16	0.32	600	[34300001,34900000]
3	34900001	15	0.3	400	[34900001,35300000]
3	35300001	16	0.32	1100	[35300001,36400000]
3	36400001	17	0.34	200	[36400001,36600000]
3	36600001	16	0.32	400	[36600001,37000000]
3	39400001	16	0.32	700	[39400001,40100000]
3	40100001	15	0.3	1000	[40100001,41100000]
3	41100001	16	0.32	2200	[41100001,43300000]
3	43300001	15	0.3	200	[43300001,43500000]
3	48800001	17	0.34	300	[48800001,49100000]
3	49100001	16	0.32	200	[49100001,49300000]
3	49300001	17	0.34	400	[49300001,49700000]
3	49700001	16	0.32	200	[49700001,49900000]
3	49900001	15	0.3	200	[49900001,50100000]
3	50100001	17	0.34	600	[50100001,50700000]
3	50700001	18	0.36	600	[50700001,51300000]
3	51300001	19	0.38	1300	[51300001,52600000]
3	52600001	20	0.4	200	[52600001,52800000]
3	52800001	16	0.32	300	[52800001,53100000]
3	53100001	15	0.3	400	[53100001,53500000]
3	53800001	15	0.3	1400	[53800001,55200000]
3	57900001	15	0.3	100	[57900001,58000000]
3	58000001	16	0.32	600	[58000001,58600000]
3	58600001	15	0.3	100	[58600001,58700000]
3	58700001	16	0.32	100	[58700001,58800000]
3	59000001	15	0.3	1100	[59000001,60100000]
3	74000001	16	0.32	300	[74000001,74300000]
3	74300001	18	0.36	200	[74300001,74500000]
3	74500001	19	0.38	100	[74500001,74600000]
3	74600001	18	0.36	3100	[74600001,77700000]
3	77800001	15	0.3	300	[77800001,78100000]
3	79800001	15	0.3	400	[79800001,80200000]
3	88700001	17	0.34	100	[88700001,88800000]
3	88800001	16	0.32	500	[88800001,89300000]
3	89300001	15	0.3	1300	[89300001,90600000]
3	4000000	15	0.3	600	[3400001,4000000]
3	4500000	19	0.38	300	[4200001,4500000]
3	4600000	18	0.36	100	[4500001,4600000]
3	6100000	19	0.38	1500	[4600001,6100000]
3	6300000	18	0.36	200	[6100001,6300000]
3	31300000	15	0.3	100	[31200001,31300000]
3	31600000	17	0.34	300	[31300001,31600000]
3	32900000	15	0.3	700	[32200001,32900000]
3	33000000	18	0.36	100	[32900001,33000000]
3	33200000	19	0.38	200	[33000001,33200000]
3	33500000	20	0.4	300	[33200001,33500000]
3	33700000	19	0.38	200	[33500001,33700000]
3	34900000	16	0.32	600	[34300001,34900000]
3	35300000	15	0.3	400	[34900001,35300000]
3	36400000	16	0.32	1100	[35300001,36400000]
3	36600000	17	0.34	200	[36400001,36600000]
3	37000000	16	0.32	400	[36600001,37000000]
3	40100000	16	0.32	700	[39400001,40100000]
3	41100000	15	0.3	1000	[40100001,41100000]
3	43300000	16	0.32	2200	[41100001,43300000]
3	43500000	15	0.3	200	[43300001,43500000]
3	49100000	17	0.34	300	[48800001,49100000]
3	49300000	16	0.32	200	[49100001,49300000]
3	49700000	17	0.34	400	[49300001,49700000]
3	49900000	16	0.32	200	[49700001,49900000]
3	50100000	15	0.3	200	[49900001,50100000]
3	50700000	17	0.34	600	[50100001,50700000]
3	51300000	18	0.36	600	[50700001,51300000]
3	52600000	19	0.38	1300	[51300001,52600000]
3	52800000	20	0.4	200	[52600001,52800000]
3	53100000	16	0.32	300	[52800001,53100000]
3	53500000	15	0.3	400	[53100001,53500000]
3	55200000	15	0.3	1400	[53800001,55200000]
3	58000000	15	0.3	100	[57900001,58000000]
3	58600000	16	0.32	600	[58000001,58600000]
3	58700000	15	0.3	100	[58600001,58700000]
3	58800000	16	0.32	100	[58700001,58800000]
3	60100000	15	0.3	1100	[59000001,60100000]
3	74300000	16	0.32	300	[74000001,74300000]
3	74500000	18	0.36	200	[74300001,74500000]
3	74600000	19	0.38	100	[74500001,74600000]
3	77700000	18	0.36	3100	[74600001,77700000]
3	78100000	15	0.3	300	[77800001,78100000]
3	80200000	15	0.3	400	[79800001,80200000]
3	88800000	17	0.34	100	[88700001,88800000]
3	89300000	16	0.32	500	[88800001,89300000]
3	90600000	15	0.3	1300	[89300001,90600000]
