CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
3	2300001	17	0.34	200	[2300001,2500000]
3	2500001	16	0.32	200	[2500001,2700000]
3	14300001	16	0.32	300	[14300001,14600000]
3	14600001	19	0.38	400	[14600001,15000000]
3	15000001	20	0.4	400	[15000001,15400000]
3	15400001	17	0.34	1100	[15400001,16500000]
3	16500001	16	0.32	600	[16500001,17100000]
3	17400001	17	0.34	400	[17400001,17800000]
3	17800001	16	0.32	300	[17800001,18100000]
3	18400001	16	0.32	300	[18400001,18700000]
3	19200001	16	0.32	400	[19200001,19600000]
3	19600001	17	0.34	100	[19600001,19700000]
3	19700001	16	0.32	300	[19700001,20000000]
3	23600001	16	0.32	100	[23600001,23700000]
3	24200001	17	0.34	200	[24200001,24400000]
3	27900001	17	0.34	200	[27900001,28100000]
3	28100001	16	0.32	800	[28100001,28900000]
3	29400001	22	0.44	100	[29400001,29500000]
3	29500001	25	0.5	1100	[29500001,30600000]
3	30600001	19	0.38	100	[30600001,30700000]
3	30700001	21	0.42	400	[30700001,31100000]
3	31100001	20	0.4	100	[31100001,31200000]
3	31200001	21	0.42	800	[31200001,32000000]
3	32000001	24	0.48	1100	[32000001,33100000]
3	33100001	27	0.54	100	[33100001,33200000]
3	33200001	28	0.56	400	[33200001,33600000]
3	33600001	32	0.64	1400	[33600001,35000000]
3	35000001	31	0.62	100	[35000001,35100000]
3	35100001	30	0.6	100	[35100001,35200000]
3	35200001	37	0.74	600	[35200001,35800000]
3	35800001	42	0.84	2400	[35800001,38200000]
3	38200001	41	0.82	800	[38200001,39000000]
3	39000001	32	0.64	1300	[39000001,40300000]
3	45700001	16	0.32	500	[45700001,46200000]
3	46200001	17	0.34	1000	[46200001,47200000]
3	47200001	18	0.36	1500	[47200001,48700000]
3	48700001	19	0.38	600	[48700001,49300000]
3	58800001	17	0.34	1500	[58800001,60300000]
3	64600001	16	0.32	600	[64600001,65200000]
3	65500001	16	0.32	200	[65500001,65700000]
3	69300001	16	0.32	1000	[69300001,70300000]
3	70300001	18	0.36	300	[70300001,70600000]
3	70600001	19	0.38	300	[70600001,70900000]
3	70900001	18	0.36	200	[70900001,71100000]
3	71100001	20	0.4	100	[71100001,71200000]
3	71200001	16	0.32	300	[71200001,71500000]
3	71500001	17	0.34	400	[71500001,71900000]
3	71900001	18	0.36	700	[71900001,72600000]
3	72600001	17	0.34	1300	[72600001,73900000]
3	80300001	17	0.34	400	[80300001,80700000]
3	80700001	16	0.32	600	[80700001,81300000]
3	2500000	17	0.34	200	[2300001,2500000]
3	2700000	16	0.32	200	[2500001,2700000]
3	14600000	16	0.32	300	[14300001,14600000]
3	15000000	19	0.38	400	[14600001,15000000]
3	15400000	20	0.4	400	[15000001,15400000]
3	16500000	17	0.34	1100	[15400001,16500000]
3	17100000	16	0.32	600	[16500001,17100000]
3	17800000	17	0.34	400	[17400001,17800000]
3	18100000	16	0.32	300	[17800001,18100000]
3	18700000	16	0.32	300	[18400001,18700000]
3	19600000	16	0.32	400	[19200001,19600000]
3	19700000	17	0.34	100	[19600001,19700000]
3	20000000	16	0.32	300	[19700001,20000000]
3	23700000	16	0.32	100	[23600001,23700000]
3	24400000	17	0.34	200	[24200001,24400000]
3	28100000	17	0.34	200	[27900001,28100000]
3	28900000	16	0.32	800	[28100001,28900000]
3	29500000	22	0.44	100	[29400001,29500000]
3	30600000	25	0.5	1100	[29500001,30600000]
3	30700000	19	0.38	100	[30600001,30700000]
3	31100000	21	0.42	400	[30700001,31100000]
3	31200000	20	0.4	100	[31100001,31200000]
3	32000000	21	0.42	800	[31200001,32000000]
3	33100000	24	0.48	1100	[32000001,33100000]
3	33200000	27	0.54	100	[33100001,33200000]
3	33600000	28	0.56	400	[33200001,33600000]
3	35000000	32	0.64	1400	[33600001,35000000]
3	35100000	31	0.62	100	[35000001,35100000]
3	35200000	30	0.6	100	[35100001,35200000]
3	35800000	37	0.74	600	[35200001,35800000]
3	38200000	42	0.84	2400	[35800001,38200000]
3	39000000	41	0.82	800	[38200001,39000000]
3	40300000	32	0.64	1300	[39000001,40300000]
3	46200000	16	0.32	500	[45700001,46200000]
3	47200000	17	0.34	1000	[46200001,47200000]
3	48700000	18	0.36	1500	[47200001,48700000]
3	49300000	19	0.38	600	[48700001,49300000]
3	60300000	17	0.34	1500	[58800001,60300000]
3	65200000	16	0.32	600	[64600001,65200000]
3	65700000	16	0.32	200	[65500001,65700000]
3	70300000	16	0.32	1000	[69300001,70300000]
3	70600000	18	0.36	300	[70300001,70600000]
3	70900000	19	0.38	300	[70600001,70900000]
3	71100000	18	0.36	200	[70900001,71100000]
3	71200000	20	0.4	100	[71100001,71200000]
3	71500000	16	0.32	300	[71200001,71500000]
3	71900000	17	0.34	400	[71500001,71900000]
3	72600000	18	0.36	700	[71900001,72600000]
3	73900000	17	0.34	1300	[72600001,73900000]
3	80700000	17	0.34	400	[80300001,80700000]
3	81300000	16	0.32	600	[80700001,81300000]
