CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
3	24700001	26	0.52	1900	[24700001,26600000]
3	26600001	25	0.5	800	[26600001,27400000]
3	34200001	30	0.6	300	[34200001,34500000]
3	34500001	32	0.64	300	[34500001,34800000]
3	34800001	35	0.7	700	[34800001,35500000]
3	35500001	36	0.72	1400	[35500001,36900000]
3	36900001	34	0.68	3300	[36900001,40200000]
3	40200001	30	0.6	900	[40200001,41100000]
3	50400001	27	0.54	100	[50400001,50500000]
3	50500001	30	0.6	1200	[50500001,51700000]
3	51700001	29	0.58	400	[51700001,52100000]
3	52100001	26	0.52	400	[52100001,52500000]
3	52500001	25	0.5	300	[52500001,52800000]
3	52800001	28	0.56	1100	[52800001,53900000]
3	53900001	31	0.62	1800	[53900001,55700000]
3	56200001	25	0.5	900	[56200001,57100000]
3	57600001	25	0.5	700	[57600001,58300000]
3	65200001	25	0.5	400	[65200001,65600000]
3	65600001	26	0.52	600	[65600001,66200000]
3	66200001	28	0.56	1000	[66200001,67200000]
3	67200001	26	0.52	900	[67200001,68100000]
3	68100001	25	0.5	200	[68100001,68300000]
3	68300001	26	0.52	100	[68300001,68400000]
3	68400001	25	0.5	500	[68400001,68900000]
3	68900001	26	0.52	1000	[68900001,69900000]
3	83500001	30	0.6	400	[83500001,83900000]
3	83900001	31	0.62	400	[83900001,84300000]
3	84300001	28	0.56	300	[84300001,84600000]
3	84600001	25	0.5	100	[84600001,84700000]
3	84700001	27	0.54	300	[84700001,85000000]
3	85000001	29	0.58	600	[85000001,85600000]
3	85600001	30	0.6	900	[85600001,86500000]
3	86500001	29	0.58	300	[86500001,86800000]
3	86800001	28	0.56	100	[86800001,86900000]
3	86900001	29	0.58	100	[86900001,87000000]
3	87000001	28	0.56	100	[87000001,87100000]
3	87100001	27	0.54	400	[87100001,87500000]
3	87500001	28	0.56	400	[87500001,87900000]
3	87900001	27	0.54	300	[87900001,88200000]
3	88200001	28	0.56	100	[88200001,88300000]
3	26600000	26	0.52	1900	[24700001,26600000]
3	27400000	25	0.5	800	[26600001,27400000]
3	34500000	30	0.6	300	[34200001,34500000]
3	34800000	32	0.64	300	[34500001,34800000]
3	35500000	35	0.7	700	[34800001,35500000]
3	36900000	36	0.72	1400	[35500001,36900000]
3	40200000	34	0.68	3300	[36900001,40200000]
3	41100000	30	0.6	900	[40200001,41100000]
3	50500000	27	0.54	100	[50400001,50500000]
3	51700000	30	0.6	1200	[50500001,51700000]
3	52100000	29	0.58	400	[51700001,52100000]
3	52500000	26	0.52	400	[52100001,52500000]
3	52800000	25	0.5	300	[52500001,52800000]
3	53900000	28	0.56	1100	[52800001,53900000]
3	55700000	31	0.62	1800	[53900001,55700000]
3	57100000	25	0.5	900	[56200001,57100000]
3	58300000	25	0.5	700	[57600001,58300000]
3	65600000	25	0.5	400	[65200001,65600000]
3	66200000	26	0.52	600	[65600001,66200000]
3	67200000	28	0.56	1000	[66200001,67200000]
3	68100000	26	0.52	900	[67200001,68100000]
3	68300000	25	0.5	200	[68100001,68300000]
3	68400000	26	0.52	100	[68300001,68400000]
3	68900000	25	0.5	500	[68400001,68900000]
3	69900000	26	0.52	1000	[68900001,69900000]
3	83900000	30	0.6	400	[83500001,83900000]
3	84300000	31	0.62	400	[83900001,84300000]
3	84600000	28	0.56	300	[84300001,84600000]
3	84700000	25	0.5	100	[84600001,84700000]
3	85000000	27	0.54	300	[84700001,85000000]
3	85600000	29	0.58	600	[85000001,85600000]
3	86500000	30	0.6	900	[85600001,86500000]
3	86800000	29	0.58	300	[86500001,86800000]
3	86900000	28	0.56	100	[86800001,86900000]
3	87000000	29	0.58	100	[86900001,87000000]
3	87100000	28	0.56	100	[87000001,87100000]
3	87500000	27	0.54	400	[87100001,87500000]
3	87900000	28	0.56	400	[87500001,87900000]
3	88200000	27	0.54	300	[87900001,88200000]
3	88300000	28	0.56	100	[88200001,88300000]
