CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
3	3700001	18	0.36	1400	[3700001,5100000]
3	5200001	19	0.38	1300	[5200001,6500000]
3	9500001	18	0.36	300	[9500001,9800000]
3	14500001	28	0.56	300	[14500001,14800000]
3	14800001	27	0.54	1200	[14800001,16000000]
3	16000001	26	0.52	700	[16000001,16700000]
3	16700001	27	0.54	700	[16700001,17400000]
3	17400001	28	0.56	700	[17400001,18100000]
3	18100001	25	0.5	1300	[18100001,19400000]
3	19400001	18	0.36	700	[19400001,20100000]
3	35700001	18	0.36	1300	[35700001,37000000]
3	37000001	19	0.38	300	[37000001,37300000]
3	47200001	19	0.38	800	[47200001,48000000]
3	48000001	20	0.4	200	[48000001,48200000]
3	48200001	19	0.38	500	[48200001,48700000]
3	49000001	18	0.36	300	[49000001,49300000]
3	50800001	18	0.36	300	[50800001,51100000]
3	52300001	18	0.36	1500	[52300001,53800000]
3	61800001	18	0.36	700	[61800001,62500000]
3	62700001	18	0.36	300	[62700001,63000000]
3	63200001	18	0.36	500	[63200001,63700000]
3	67200001	33	0.66	500	[67200001,67700000]
3	67700001	31	0.62	4300	[67700001,72000000]
3	72000001	30	0.6	400	[72000001,72400000]
3	72400001	26	0.52	300	[72400001,72700000]
3	72700001	25	0.5	100	[72700001,72800000]
3	86900001	18	0.36	200	[86900001,87100000]
3	87400001	18	0.36	400	[87400001,87800000]
3	87800001	19	0.38	200	[87800001,88000000]
3	88500001	18	0.36	500	[88500001,89000000]
3	89600001	19	0.38	400	[89600001,90000000]
3	90000001	20	0.4	100	[90000001,90100000]
3	90100001	18	0.36	200	[90100001,90300000]
3	90300001	19	0.38	800	[90300001,91100000]
3	91100001	18	0.36	900	[91100001,92000000]
3	5100000	18	0.36	1400	[3700001,5100000]
3	6500000	19	0.38	1300	[5200001,6500000]
3	9800000	18	0.36	300	[9500001,9800000]
3	14800000	28	0.56	300	[14500001,14800000]
3	16000000	27	0.54	1200	[14800001,16000000]
3	16700000	26	0.52	700	[16000001,16700000]
3	17400000	27	0.54	700	[16700001,17400000]
3	18100000	28	0.56	700	[17400001,18100000]
3	19400000	25	0.5	1300	[18100001,19400000]
3	20100000	18	0.36	700	[19400001,20100000]
3	37000000	18	0.36	1300	[35700001,37000000]
3	37300000	19	0.38	300	[37000001,37300000]
3	48000000	19	0.38	800	[47200001,48000000]
3	48200000	20	0.4	200	[48000001,48200000]
3	48700000	19	0.38	500	[48200001,48700000]
3	49300000	18	0.36	300	[49000001,49300000]
3	51100000	18	0.36	300	[50800001,51100000]
3	53800000	18	0.36	1500	[52300001,53800000]
3	62500000	18	0.36	700	[61800001,62500000]
3	63000000	18	0.36	300	[62700001,63000000]
3	63700000	18	0.36	500	[63200001,63700000]
3	67700000	33	0.66	500	[67200001,67700000]
3	72000000	31	0.62	4300	[67700001,72000000]
3	72400000	30	0.6	400	[72000001,72400000]
3	72700000	26	0.52	300	[72400001,72700000]
3	72800000	25	0.5	100	[72700001,72800000]
3	87100000	18	0.36	200	[86900001,87100000]
3	87800000	18	0.36	400	[87400001,87800000]
3	88000000	19	0.38	200	[87800001,88000000]
3	89000000	18	0.36	500	[88500001,89000000]
3	90000000	19	0.38	400	[89600001,90000000]
3	90100000	20	0.4	100	[90000001,90100000]
3	90300000	18	0.36	200	[90100001,90300000]
3	91100000	19	0.38	800	[90300001,91100000]
3	92000000	18	0.36	900	[91100001,92000000]
