CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
3	8700001	28	0.56	200	[8700001,8900000]
3	8900001	26	0.52	700	[8900001,9600000]
3	9600001	27	0.54	1500	[9600001,11100000]
3	11100001	28	0.56	700	[11100001,11800000]
3	11800001	25	0.5	700	[11800001,12500000]
3	14200001	23	0.46	600	[14200001,14800000]
3	14800001	29	0.58	200	[14800001,15000000]
3	15000001	31	0.62	400	[15000001,15400000]
3	15400001	28	0.56	100	[15400001,15500000]
3	15500001	26	0.52	400	[15500001,15900000]
3	15900001	28	0.56	500	[15900001,16400000]
3	16400001	30	0.6	1000	[16400001,17400000]
3	17400001	29	0.58	100	[17400001,17500000]
3	17500001	30	0.6	1200	[17500001,18700000]
3	18700001	31	0.62	400	[18700001,19100000]
3	19100001	34	0.68	200	[19100001,19300000]
3	19300001	33	0.66	500	[19300001,19800000]
3	19800001	24	0.48	200	[19800001,20000000]
3	20000001	23	0.46	400	[20000001,20400000]
3	20400001	21	0.42	800	[20400001,21200000]
3	51200001	22	0.44	1100	[51200001,52300000]
3	52300001	27	0.54	1200	[52300001,53500000]
3	53500001	29	0.58	100	[53500001,53600000]
3	53600001	32	0.64	500	[53600001,54100000]
3	54100001	31	0.62	200	[54100001,54300000]
3	54300001	30	0.6	600	[54300001,54900000]
3	54900001	23	0.46	800	[54900001,55700000]
3	55700001	22	0.44	400	[55700001,56100000]
3	56100001	21	0.42	100	[56100001,56200000]
3	56700001	21	0.42	100	[56700001,56800000]
3	56800001	23	0.46	400	[56800001,57200000]
3	57200001	24	0.48	700	[57200001,57900000]
3	57900001	26	0.52	800	[57900001,58700000]
3	58700001	25	0.5	300	[58700001,59000000]
3	59000001	21	0.42	700	[59000001,59700000]
3	73000001	21	0.42	400	[73000001,73400000]
3	76600001	22	0.44	2100	[76600001,78700000]
3	78700001	21	0.42	300	[78700001,79000000]
3	79800001	21	0.42	500	[79800001,80300000]
3	81700001	22	0.44	2700	[81700001,84400000]
3	90100001	21	0.42	200	[90100001,90300000]
3	8900000	28	0.56	200	[8700001,8900000]
3	9600000	26	0.52	700	[8900001,9600000]
3	11100000	27	0.54	1500	[9600001,11100000]
3	11800000	28	0.56	700	[11100001,11800000]
3	12500000	25	0.5	700	[11800001,12500000]
3	14800000	23	0.46	600	[14200001,14800000]
3	15000000	29	0.58	200	[14800001,15000000]
3	15400000	31	0.62	400	[15000001,15400000]
3	15500000	28	0.56	100	[15400001,15500000]
3	15900000	26	0.52	400	[15500001,15900000]
3	16400000	28	0.56	500	[15900001,16400000]
3	17400000	30	0.6	1000	[16400001,17400000]
3	17500000	29	0.58	100	[17400001,17500000]
3	18700000	30	0.6	1200	[17500001,18700000]
3	19100000	31	0.62	400	[18700001,19100000]
3	19300000	34	0.68	200	[19100001,19300000]
3	19800000	33	0.66	500	[19300001,19800000]
3	20000000	24	0.48	200	[19800001,20000000]
3	20400000	23	0.46	400	[20000001,20400000]
3	21200000	21	0.42	800	[20400001,21200000]
3	52300000	22	0.44	1100	[51200001,52300000]
3	53500000	27	0.54	1200	[52300001,53500000]
3	53600000	29	0.58	100	[53500001,53600000]
3	54100000	32	0.64	500	[53600001,54100000]
3	54300000	31	0.62	200	[54100001,54300000]
3	54900000	30	0.6	600	[54300001,54900000]
3	55700000	23	0.46	800	[54900001,55700000]
3	56100000	22	0.44	400	[55700001,56100000]
3	56200000	21	0.42	100	[56100001,56200000]
3	56800000	21	0.42	100	[56700001,56800000]
3	57200000	23	0.46	400	[56800001,57200000]
3	57900000	24	0.48	700	[57200001,57900000]
3	58700000	26	0.52	800	[57900001,58700000]
3	59000000	25	0.5	300	[58700001,59000000]
3	59700000	21	0.42	700	[59000001,59700000]
3	73400000	21	0.42	400	[73000001,73400000]
3	78700000	22	0.44	2100	[76600001,78700000]
3	79000000	21	0.42	300	[78700001,79000000]
3	80300000	21	0.42	500	[79800001,80300000]
3	84400000	22	0.44	2700	[81700001,84400000]
3	90300000	21	0.42	200	[90100001,90300000]
