sim_1_selection_model_s05_chr3	77421292
sim_2_selection_model_s05_chr3	26874496
sim_3_selection_model_s05_chr3	8192045
sim_4_selection_model_s05_chr3	13620120
sim_5_selection_model_s05_chr3	24666318
sim_6_selection_model_s05_chr3	81217683
sim_7_selection_model_s05_chr3	21940237
sim_8_selection_model_s05_chr3	24371787
sim_9_selection_model_s05_chr3	62200650
sim_10_selection_model_s05_chr3	44574023
sim_11_selection_model_s05_chr3	32685326
sim_12_selection_model_s05_chr3	541144
sim_13_selection_model_s05_chr3	63543131
sim_14_selection_model_s05_chr3	55471882
sim_15_selection_model_s05_chr3	63823584
sim_16_selection_model_s05_chr3	82299110
sim_17_selection_model_s05_chr3	21485187
sim_18_selection_model_s05_chr3	1459869
sim_19_selection_model_s05_chr3	410887
sim_20_selection_model_s05_chr3	33661139
