sim_1_selection_model_s04_chr3	56481251
sim_2_selection_model_s04_chr3	6989869
sim_3_selection_model_s04_chr3	29001343
sim_4_selection_model_s04_chr3	50092617
sim_5_selection_model_s04_chr3	72060711
sim_6_selection_model_s04_chr3	72069971
sim_7_selection_model_s04_chr3	23980345
sim_8_selection_model_s04_chr3	76657250
sim_9_selection_model_s04_chr3	11758456
sim_10_selection_model_s04_chr3	36813236
sim_11_selection_model_s04_chr3	61386215
sim_12_selection_model_s04_chr3	2549750
sim_13_selection_model_s04_chr3	67651424
sim_14_selection_model_s04_chr3	32922006
sim_15_selection_model_s04_chr3	12575685
sim_16_selection_model_s04_chr3	40255315
sim_17_selection_model_s04_chr3	1119712
sim_18_selection_model_s04_chr3	61557548
sim_19_selection_model_s04_chr3	17559660
sim_20_selection_model_s04_chr3	41860021
