sim_1_selection_model_s03_chr3	64299526
sim_2_selection_model_s03_chr3	42739823
sim_3_selection_model_s03_chr3	89544936
sim_4_selection_model_s03_chr3	18173512
sim_5_selection_model_s03_chr3	82783549
sim_6_selection_model_s03_chr3	38515189
sim_7_selection_model_s03_chr3	82905123
sim_8_selection_model_s03_chr3	22475666
sim_9_selection_model_s03_chr3	83528536
sim_10_selection_model_s03_chr3	47152504
sim_11_selection_model_s03_chr3	53443789
sim_12_selection_model_s03_chr3	45184638
sim_13_selection_model_s03_chr3	16882520
sim_14_selection_model_s03_chr3	23558686
sim_15_selection_model_s03_chr3	12794657
sim_16_selection_model_s03_chr3	87379507
sim_17_selection_model_s03_chr3	86446177
sim_18_selection_model_s03_chr3	8999063
sim_19_selection_model_s03_chr3	44220616
sim_20_selection_model_s03_chr3	20683284
