sim_1_selection_model_s005_chr3	86602126
sim_2_selection_model_s005_chr3	91686121
sim_3_selection_model_s005_chr3	11459977
sim_4_selection_model_s005_chr3	90027467
sim_5_selection_model_s005_chr3	59684232
sim_6_selection_model_s005_chr3	49338221
sim_7_selection_model_s005_chr3	67978681
sim_8_selection_model_s005_chr3	41619970
sim_9_selection_model_s005_chr3	92318520
sim_10_selection_model_s005_chr3	64857174
sim_11_selection_model_s005_chr3	72659473
sim_12_selection_model_s005_chr3	69632462
sim_13_selection_model_s005_chr3	26558727
sim_14_selection_model_s005_chr3	15038692
sim_15_selection_model_s005_chr3	83083965
sim_16_selection_model_s005_chr3	50546028
sim_17_selection_model_s005_chr3	22344464
sim_18_selection_model_s005_chr3	47011156
sim_19_selection_model_s005_chr3	65737334
sim_20_selection_model_s005_chr3	81802206
