Sim_name	Avg_He
sim_1_selection_model_s05_chr3	NA
sim_2_selection_model_s05_chr3	0.05778822624
sim_3_selection_model_s05_chr3	0.0543615155841667
sim_4_selection_model_s05_chr3	0.0439347508909091
sim_5_selection_model_s05_chr3	0.438496883725714
sim_6_selection_model_s05_chr3	0.0638632061
sim_7_selection_model_s05_chr3	0.357765967860434
sim_8_selection_model_s05_chr3	0.0852034638
sim_9_selection_model_s05_chr3	0.13710818359
sim_10_selection_model_s05_chr3	0.0568984797833333
sim_11_selection_model_s05_chr3	0.1139546296
sim_12_selection_model_s05_chr3	NA
sim_13_selection_model_s05_chr3	0.0600977990622807
sim_14_selection_model_s05_chr3	0.4002811844704
sim_15_selection_model_s05_chr3	0.0632730908
sim_16_selection_model_s05_chr3	NA
sim_17_selection_model_s05_chr3	0.1044451676
sim_18_selection_model_s05_chr3	0.0543246959484849
sim_19_selection_model_s05_chr3	NA
sim_20_selection_model_s05_chr3	0.1046794638
