Sim_name	Avg_He
sim_1_selection_model_s04_chr3	0.1417015625
sim_2_selection_model_s04_chr3	NA
sim_3_selection_model_s04_chr3	0.1083875
sim_4_selection_model_s04_chr3	NA
sim_5_selection_model_s04_chr3	0.431690625
sim_6_selection_model_s04_chr3	0.135866666666667
sim_7_selection_model_s04_chr3	NA
sim_8_selection_model_s04_chr3	0.126375
sim_9_selection_model_s04_chr3	0.1112125
sim_10_selection_model_s04_chr3	0.188354513888889
sim_11_selection_model_s04_chr3	0.143974088541667
sim_12_selection_model_s04_chr3	NA
sim_13_selection_model_s04_chr3	0.1429875
sim_14_selection_model_s04_chr3	0.14343125
sim_15_selection_model_s04_chr3	0.1128
sim_16_selection_model_s04_chr3	NA
sim_17_selection_model_s04_chr3	NA
sim_18_selection_model_s04_chr3	0.350128787878788
sim_19_selection_model_s04_chr3	NA
sim_20_selection_model_s04_chr3	0.12155
