Sim_name	Avg_He
sim_1_selection_model_s07_chr3	NA
sim_2_selection_model_s07_chr3	0.303063081501832
sim_3_selection_model_s07_chr3	NA
sim_4_selection_model_s07_chr3	0.46546875
sim_5_selection_model_s07_chr3	0.31241875
sim_6_selection_model_s07_chr3	0.143010416666667
sim_7_selection_model_s07_chr3	0.481428112745098
sim_8_selection_model_s07_chr3	0.272606887755102
sim_9_selection_model_s07_chr3	NA
sim_10_selection_model_s07_chr3	0.4000809375
sim_11_selection_model_s07_chr3	NA
sim_12_selection_model_s07_chr3	NA
sim_13_selection_model_s07_chr3	NA
sim_14_selection_model_s07_chr3	0.13321075
sim_15_selection_model_s07_chr3	0.3568875
sim_16_selection_model_s07_chr3	0.164346153846154
sim_17_selection_model_s07_chr3	0.10142125
sim_18_selection_model_s07_chr3	0.437695833333333
sim_19_selection_model_s07_chr3	NA
sim_20_selection_model_s07_chr3	0.096795
