Sim_name	Avg_He
sim_1_selection_model_s08_chr3	0.374304202586207
sim_2_selection_model_s08_chr3	NA
sim_3_selection_model_s08_chr3	0.33755
sim_4_selection_model_s08_chr3	0.095
sim_5_selection_model_s08_chr3	0.134175
sim_6_selection_model_s08_chr3	0.373834201388889
sim_7_selection_model_s08_chr3	NA
sim_8_selection_model_s08_chr3	NA
sim_9_selection_model_s08_chr3	0.14929375
sim_10_selection_model_s08_chr3	NA
sim_11_selection_model_s08_chr3	0.12319375
sim_12_selection_model_s08_chr3	NA
sim_13_selection_model_s08_chr3	0.1108875
sim_14_selection_model_s08_chr3	0.395031984989648
sim_15_selection_model_s08_chr3	0.470660725546976
sim_16_selection_model_s08_chr3	0.131555018939394
sim_17_selection_model_s08_chr3	0.32595
sim_18_selection_model_s08_chr3	NA
sim_19_selection_model_s08_chr3	NA
sim_20_selection_model_s08_chr3	0.21875
