CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
3	31400001	273	0.642353	100	[31400001,31500000]
3	32700001	277	0.651765	200	[32700001,32900000]
3	33300001	274	0.644706	100	[33300001,33400000]
3	33400001	273	0.642353	300	[33400001,33700000]
3	35000001	304	0.715294	300	[35000001,35300000]
3	35300001	285	0.670588	100	[35300001,35400000]
3	31500000	273	0.642353	100	[31400001,31500000]
3	32900000	277	0.651765	200	[32700001,32900000]
3	33400000	274	0.644706	100	[33300001,33400000]
3	33700000	273	0.642353	300	[33400001,33700000]
3	35300000	304	0.715294	300	[35000001,35300000]
3	35400000	285	0.670588	100	[35300001,35400000]
