#IID	F_ROH	ROH_length_kB	KBAVG
8101	0.13971	12919.4	2583.87
8102	0.11101	10265.5	2053.1
8103	0.10180	9413.15	3137.72
8104	0.16441	15202.9	3040.58
8105	0.11090	10254.9	2050.98
8106	0.16311	15083.2	3016.64
8107	0.23269	21517.1	2689.63
8108	0.10164	9398.46	3132.82
8109	0.12673	11719.3	2343.86
8110	0.06555	6061.79	3030.89
8111	0.08749	8090.63	2022.66
8112	0.14696	13589.7	1698.72
8113	0.27496	25425.6	3178.2
8114	0.10007	9253.86	4626.93
8115	0.11269	10420.6	2605.15
8116	0.26408	24419.6	3052.45
8117	0.13738	12703.4	2117.24
8118	0.22455	20764.5	3460.75
8119	0.20948	19371.3	2767.34
8120	0.30811	28491.5	3165.72
8121	0.07325	6773.27	2257.76
8122	0.15700	14517.8	1814.72
8123	0.23947	22144.3	4428.86
8124	0.22739	21026.9	3003.85
8125	0.10975	10148.5	3382.84
8126	0.25489	23570	5892.49
8127	0.12446	11508.9	1918.15
8128	0.09910	9164.11	2291.03
8129	0.10483	9693.73	3231.24
8130	0.10541	9747.21	2436.8
8131	0.02620	2422.68	2422.68
8132	0.30613	28308	2830.8
8133	0.10379	9598	1919.6
8134	0.22541	20844	2977.71
8135	0.14922	13798.5	2759.69
8136	0.11197	10354.3	1725.72
8137	0.23287	21533.4	2691.68
8138	0.16489	15248	2178.28
8139	0.24455	22614.1	3230.58
8140	0.15258	14109.1	2351.51
8141	0.12080	11170.4	1861.74
8142	0.15551	14380	2876
8143	0.08258	7636.38	1909.09
8144	0.28842	26671	2963.45
8145	0.28323	26190.4	5238.07
8146	0.19761	18273.3	2610.48
8147	0.20043	18533.9	3706.78
8148	0.13764	12728.1	2545.62
8149	0.13148	12158.3	2431.66
8150	0.17230	15932.8	3186.55
8151	0.10007	9253.69	2313.42
8152	0.14133	13068.9	2178.15
8153	0.08804	8140.88	1628.18
8154	0.31682	29296.8	4185.26
8155	0.11036	10205	2041
8156	0.17606	16280.7	2325.81
8157	0.17560	16238.2	2706.37
8158	0.26953	24923.7	2492.37
8159	0.10032	9276.48	2319.12
8160	0.16804	15539	3884.75
8161	0.05310	4910.43	2455.21
8162	0.12510	11568.2	1652.6
8163	0.17758	16421.1	3284.22
8164	0.20068	18557.1	3711.43
8165	0.12756	11795.4	1965.9
8166	0.15530	14360.4	2051.49
8167	0.08049	7443.4	2481.13
8168	0.14850	13731.9	2288.64
8169	0.07115	6578.93	1644.73
8170	0.15486	14319.9	2386.65
8171	0.13772	12735.2	2547.03
8172	0.10421	9636.02	3212.01
8173	0.13112	12124.7	2020.78
8174	0.24592	22740.5	2526.72
8175	0.09683	8953.96	2238.49
8176	0.13972	12919.7	2583.95
8177	0.41121	38024.9	4224.99
8178	0.23683	21900	3128.58
8179	0.17804	16463.3	2057.91
8180	0.05642	5217.22	1739.07
8181	0.09441	8730.44	2182.61
8182	0.16188	14969	2993.8
8183	0.12562	11616.5	2323.31
8184	0.17238	15940.6	5313.55
8185	0.10947	10122.9	2530.72
8186	0.10191	9423.37	1884.67
8187	0.17785	16445.8	3289.16
8188	0.19280	17828.4	4457.1
8189	0.22527	20831.2	4166.24
8190	0.25283	23379.3	3896.55
8191	0.09662	8935.01	2233.75
8192	0.06486	5997.86	2998.93
8193	0.04368	4039.03	1346.34
8194	0.41317	38206.3	7641.26
8195	0.08927	8254.91	4127.45
8196	0.17647	16318.1	2039.77
8197	0.42262	39080.4	6513.39
8198	0.14577	13479.1	2246.51
8199	0.25059	23172.2	2574.69
8200	0.28879	26705.1	4450.84
8201	0.24277	22448.9	3206.99
8202	0.15217	14071.7	3517.91
8203	0.08410	7777.13	1944.28
8204	0.07180	6639.66	1659.92
8205	0.19413	17951.2	2243.9
8206	0.24840	22969.5	3281.35
8207	0.18127	16762.7	2793.78
8208	0.22973	21243	2360.33
8209	0.16641	15387.9	5129.29
8210	0.25331	23423.7	4684.74
8211	0.19152	17710.4	2530.06
8212	0.25542	23618.6	5904.64
