#IID	F_ROH	ROH_length_kB	KBAVG
8101	0.14632	13523.2	4507.74
8102	0.26971	24926.9	3115.87
8103	0.15996	14784.2	2464.04
8104	0.11257	10404.1	2601.03
8105	0.18866	17436.7	2906.12
8106	0.07051	6516.65	2172.22
8107	0.07771	7182.56	1795.64
8108	0.05335	4930.41	1643.47
8109	0.19024	17582.8	3516.56
8110	0.09465	8748.05	4374.02
8111	0.11139	10294.8	3431.59
8112	0.23038	21292.6	3548.77
8113	0.04735	4376.18	2188.09
8114	0.18571	17164.2	2452.03
8115	0.11289	10433.8	3477.94
8116	0.04552	4206.65	2103.33
8117	0.07961	7357.41	2452.47
8118	0.57754	53378	17792.7
8119	0.25855	23895.5	3413.65
8120	0.03717	3435.61	3435.61
8121	0.41044	37933.5	6322.25
8122	0.06706	6198.11	1549.53
8123	0.08189	7568.29	1513.66
8124	0.15064	13922.3	1988.89
8125	0.17844	16492.3	2356.05
8126	0.20745	19173.5	3834.7
8127	0.17066	15772.4	2628.73
8128	0.24427	22576.4	7525.46
8129	0.23910	22097.9	2008.9
8130	0.32787	30302.5	4328.92
8131	0.13512	12488.6	2497.73
8132	0.22812	21083.2	2108.32
8133	0.27054	25003.7	3125.46
8134	0.11362	10500.9	5250.45
8135	0.21362	19743.2	2467.9
8136	0.14946	13813.7	2762.74
8137	0.05597	5173.12	1724.37
8138	0.09939	9186.3	2296.58
8139	0.43388	40099.9	10025
8140	0.14214	13137.2	2627.44
8141	0.04244	3922.21	1961.11
8142	0.24277	22437.6	2804.71
8143	0.12859	11884.9	1980.82
8144	0.20433	18884.6	2360.58
8145	0.16704	15437.9	3859.48
8146	0.19204	17749.2	2535.6
8147	0.17120	15822.4	2637.06
8148	0.08427	7788.53	2596.18
8149	0.10566	9765.66	2441.42
8150	0.12046	11133.6	1855.6
8151	0.15353	14190	2838.01
8152	0.18646	17232.9	3446.59
8153	0.17818	16467.7	4116.92
8154	0.14226	13147.9	2191.32
8155	0.23505	21723.6	3103.38
8156	0.12313	11379.6	2844.89
8157	0.26542	24530.7	3504.39
8158	0.28588	26421.8	3302.73
8159	0.11347	10487.5	2097.5
8160	0.15450	14279.7	2039.95
8161	0.08467	7825.23	1956.31
8162	0.09897	9146.64	2286.66
8163	0.08575	7924.95	1584.99
8164	0.11868	10968.4	3656.15
8165	0.14743	13625.7	2270.95
8166	0.17584	16251.6	2321.66
8167	0.32306	29858.1	3732.27
8168	0.15069	13927.1	2785.43
8169	0.14322	13237.1	2206.19
8170	0.11818	10922.5	1820.42
8171	0.08092	7479.17	1869.79
8172	0.19450	17975.8	3595.17
8173	0.11393	10529.4	2105.89
8174	0.17320	16007.7	2667.96
8175	0.18072	16702.5	2783.75
8176	0.11148	10303.2	2575.79
8177	0.09943	9189.86	4594.93
8178	0.19954	18442.3	3688.46
8179	0.26086	24108.9	3013.61
8180	0.08881	8207.75	2735.92
8181	0.22832	21101.5	3014.5
8182	0.08771	8106.34	2702.11
8183	0.15777	14581.7	2916.34
8184	0.11068	10229.5	2557.38
8185	0.16505	15254.8	3050.96
8186	0.19659	18169.5	3633.91
8187	0.20265	18729.2	4682.3
8188	0.13185	12185.7	3046.43
8189	0.29294	27074.7	4512.45
8190	0.04910	4537.71	2268.86
8191	0.22285	20596.8	2942.41
8192	0.13954	12896.2	3224.05
8193	0.24487	22631.1	5657.77
8194	0.14580	13475.1	2245.86
8195	0.25276	23361.1	3893.51
8196	0.05452	5039.34	1679.78
8197	0.00000	0	0
8198	0.11484	10613.4	2653.36
8199	0.04715	4357.77	1452.59
8200	0.08151	7533.67	1883.42
8201	0.15167	14017.9	2803.58
8202	0.06131	5666.2	1888.73
8203	0.08518	7872.73	2624.24
8204	0.27890	25776.9	5155.39
8205	0.13192	12192.7	2438.54
8206	0.25630	23688.3	4737.65
8207	0.13077	12086.5	3021.61
8208	0.11855	10956.7	2739.18
8209	0.09758	9018.17	1803.63
8210	0.15768	14573.4	2428.89
8211	0.09721	8984.73	2246.18
8212	0.08713	8052.4	2013.1
8213	0.36461	33698	4814
8214	0.05893	5446.85	1361.71
8215	0.06795	6280.04	2093.35
8216	0.16042	14826.7	2965.34
8217	0.04141	3827.21	1275.74
8218	0.06832	6314.14	3157.07
8219	0.21286	19673.4	3278.89
8220	0.16408	15164.3	2527.39
8221	0.19013	17572.3	3514.45
8222	0.06438	5950.59	1983.53
8223	0.31525	29135.8	4162.26
8224	0.01278	1181.35	1181.35
8225	0.14085	13018	3254.51
8226	0.13024	12037.2	1719.61
8227	0.19380	17911.3	3582.26
8228	0.06106	5643.66	1410.92
8229	0.09740	9001.79	1500.3
8230	0.19155	17703.2	3540.64
8231	0.14974	13839.2	2767.85
8232	0.16481	15232.4	3046.47
8233	0.11045	10207.9	2551.97
8234	0.20681	19113.7	3185.62
8235	0.27417	25339.2	3619.89
8236	0.10004	9246.19	1849.24
8237	0.10815	9995.2	2498.8
8238	0.21296	19682	2811.71
8239	0.21434	19810.3	4952.57
8240	0.21466	19839.5	2479.93
8241	0.16205	14977.5	2496.25
8242	0.17277	15968	2661.34
8243	0.12104	11187.2	2796.8
8244	0.11912	11009.6	3669.86
8245	0.08261	7635.18	2545.06
8246	0.18082	16711.5	2088.94
8247	0.07625	7046.84	1761.71
8248	0.05808	5367.9	1341.98
8249	0.14497	13398.4	2233.07
8250	0.17405	16086.5	2681.09
8251	0.09155	8460.95	4230.47
8252	0.17406	16087	4021.76
8253	0.23185	21428.4	3571.39
8254	0.20995	19403.8	3233.96
8255	0.15832	14632	2438.66
8256	0.20292	18754.8	3750.96
8257	0.12632	11674.8	2918.71
8258	0.13298	12290.5	3072.63
8259	0.15679	14491.1	2898.22
8260	0.25997	24027.3	6006.82
8261	0.03539	3271.1	1635.55
8262	0.27383	25307.8	3615.4
8263	0.36258	33510.6	6702.11
8264	0.16567	15311.4	2187.34
8265	0.08614	7961.51	1990.38
8266	0.05926	5477.4	2738.7
8267	0.08877	8204.19	2051.05
8268	0.13047	12058.4	4019.47
8269	0.03482	3218.49	1609.25
8270	0.06015	5559.46	1853.15
8271	0.36575	33803.8	8450.94
8272	0.33445	30910.5	6182.09
8273	0.09989	9232.1	4616.05
8274	0.03151	2911.78	2911.78
8275	0.05834	5391.76	1797.25
8276	0.23137	21384.1	3564.01
8277	0.11670	10786.1	2157.21
8278	0.12442	11499	2874.75
8279	0.21220	19612.4	3268.74
8280	0.10166	9395.25	3131.75
8281	0.30650	28327.4	5665.48
8282	0.09720	8983.05	2245.76
8283	0.20900	19316.2	2759.46
8284	0.11762	10870.8	2717.69
8285	0.35584	32887.7	8221.92
8286	0.20980	19390.6	3878.11
8287	0.11079	10239.7	2047.94
8288	0.16007	14794.5	3698.63
8289	0.10643	9836.15	1967.23
8290	0.22312	20620.9	3436.81
8291	0.20003	18487.1	4621.78
8292	0.09412	8698.71	2174.68
8293	0.13028	12040.6	2408.12
8294	0.14815	13692.1	3423.02
8295	0.02319	2143.03	1071.51
8296	0.11359	10498.1	2099.62
8297	0.40081	37043.9	9260.97
8298	0.16759	15489.2	2581.53
8299	0.10091	9326.11	3108.7
8300	0.11059	10221	2044.2
