#IID	F_ROH	ROH_length_kB	KBAVG
8101	0.09693	8962.94	2240.73
8102	0.34744	32126.3	5354.38
8103	0.07829	7238.97	3619.48
8104	0.00000	0	0
8105	0.07312	6760.9	2253.63
8106	0.16234	15010.8	5003.61
8107	0.12522	11578.2	2315.64
8108	0.18719	17308.4	2884.74
8109	0.08533	7889.76	2629.92
8110	0.10878	10058.5	5029.24
8111	0.19627	18148.1	2592.58
8112	0.10962	10136.3	2027.26
8113	0.06944	6420.81	1284.16
8114	0.19094	17655.5	2522.21
8115	0.12835	11867.6	1977.93
8116	0.15373	14214.2	4738.08
8117	0.19685	18201.5	2600.22
8118	0.07760	7175.22	2391.74
8119	0.15805	14613.9	3653.49
8120	0.16545	15298.6	2549.77
8121	0.19771	18281.3	3656.26
8122	0.10505	9713.62	1942.72
8123	0.19231	17781.8	2222.73
8124	0.43032	39789.2	5684.17
8125	0.07144	6605.93	2201.98
8126	0.09503	8786.79	1757.36
8127	0.19902	18402.2	3680.45
8128	0.09832	9090.84	1515.14
8129	0.30817	28495	3561.87
8130	0.13536	12516	2503.21
8131	0.12546	11600.5	2900.11
8132	0.36138	33414.4	4773.48
8133	0.19020	17586.7	3517.34
8134	0.15508	14339.8	2867.95
8135	0.17932	16580.6	2368.66
8136	0.18443	17053.1	2842.19
8137	0.11945	11045.1	2209.01
8138	0.17665	16334	2722.33
8139	0.20217	18693.7	3115.61
8140	0.15164	14021.6	1557.95
8141	0.13784	12745.3	2124.22
8142	0.27349	25287.8	2528.78
8143	0.08512	7870.85	1967.71
8144	0.19571	18096.4	3016.06
8145	0.14034	12976.9	2595.38
8146	0.20027	18517.6	2645.36
8147	0.17628	16300.1	2716.68
8148	0.06820	6305.7	3152.85
8149	0.01455	1345.04	1345.04
8150	0.22730	21017.6	4203.53
8151	0.15941	14739.6	3684.9
8152	0.11210	10365.5	2073.09
8153	0.15544	14372.3	2395.38
8154	0.20824	19255.1	3851.02
8155	0.05216	4822.64	2411.32
8156	0.11431	10569.4	2642.35
8157	0.16881	15609	3902.24
8158	0.01884	1742.25	1742.25
8159	0.26118	24150.2	3450.02
8160	0.08197	7579.04	1515.81
8161	0.08793	8130.51	2710.17
8162	0.22292	20612.3	2576.54
8163	0.19321	17865	2552.14
8164	0.04606	4258.65	1419.55
8165	0.16202	14980.8	3745.19
8166	0.17933	16581.9	2763.65
8167	0.07648	7071.25	2357.08
8168	0.06487	5998.42	1499.6
8169	0.08841	8175.11	2043.78
8170	0.42570	39362.4	7872.48
8171	0.17811	16469.3	2744.88
8172	0.12975	11997.3	2399.47
8173	0.13516	12497.4	1785.35
8174	0.12107	11194.3	3731.42
8175	0.40207	37177.4	7435.47
8176	0.09942	9193.02	2298.26
8177	0.06500	6010.1	1502.52
8178	0.17629	16301	5433.67
8179	0.05064	4682.31	2341.16
8180	0.05279	4881.57	1627.19
8181	0.16448	15208.5	2534.76
8182	0.24460	22616.7	4523.33
8183	0.20235	18710.4	2338.8
8184	0.10381	9598.33	1919.67
8185	0.19828	18333.6	3666.71
8186	0.11626	10750.1	2150.01
8187	0.12389	11455.8	2863.95
8188	0.21592	19964.9	2218.33
8189	0.07479	6915.81	3457.9
8190	0.19333	17876.6	3575.32
8191	0.10050	9293.02	3097.67
8192	0.09318	8616.21	1723.24
8193	0.16928	15652	3130.41
8194	0.24495	22649.3	5662.33
8195	0.27297	25240.1	3605.73
8196	0.15343	14186.6	2837.32
8197	0.26073	24108.3	3013.54
8198	0.12469	11529.4	2305.89
8199	0.12425	11488.8	2872.21
8200	0.10338	9559.02	1911.8
8201	0.17055	15770.1	2252.87
8202	0.39133	36183.7	6030.62
8203	0.16794	15528.5	3105.7
8204	0.30426	28133.6	5626.71
8205	0.17727	16391.1	2731.85
8206	0.17450	16135.2	2016.89
8207	0.18620	17216.5	2869.42
8208	0.08569	7923.67	1584.73
8209	0.20661	19103.8	2729.11
8210	0.16681	15424.4	2203.49
8211	0.11318	10465.1	1744.19
8212	0.10776	9963.74	4981.87
8213	0.02961	2738.26	1369.13
8214	0.13141	12151.2	3037.8
8215	0.16279	15052	3762.99
8216	0.11140	10300.8	2575.2
8217	0.18809	17391.6	2173.95
8218	0.10622	9821.51	2455.38
8219	0.23145	21401.2	4280.25
8220	0.14210	13139.2	2627.84
8221	0.27523	25448.8	3181.1
8222	0.08867	8199.02	2049.76
8223	0.06811	6297.71	1574.43
8224	0.17914	16564.4	2366.34
8225	0.10264	9490.84	1898.17
8226	0.15728	14543	2077.57
8227	0.19927	18425.7	3070.95
8228	0.44464	41113.3	6852.22
8229	0.19674	18191.8	3638.36
8230	0.09153	8463.16	2821.05
8231	0.24905	23028.1	2878.52
8232	0.25172	23275.1	3879.19
8233	0.25772	23829.7	2978.72
8234	0.15743	14556.4	2426.06
8235	0.21612	19983.6	3996.72
8236	0.31157	28809.2	7202.31
8237	0.13041	12058.4	2411.69
8238	0.17919	16568.8	2366.97
8239	0.11842	10949.5	2737.39
8240	0.20981	19399.7	2771.39
8241	0.10189	9421.05	3140.35
8242	0.06440	5954.35	1984.78
8243	0.17109	15820.2	2636.7
8244	0.09836	9094.95	2273.74
8245	0.15582	14407.8	2401.31
8246	0.18171	16802.1	2400.29
8247	0.17380	16070.1	2295.73
8248	0.18366	16981.8	2425.97
8249	0.15533	14362.8	2051.83
8250	0.19936	18433.5	3072.24
8251	0.12531	11586.9	2896.73
8252	0.20487	18942.8	2706.12
8253	0.15467	14301.9	3575.48
8254	0.13810	12769.2	4256.41
8255	0.14582	13482.8	2247.14
8256	0.12490	11548.4	2887.11
8257	0.06729	6222.05	1555.51
8258	0.15799	14608.7	2434.78
8259	0.05429	5019.53	1673.18
8260	0.41977	38814.1	6469.02
8261	0.21312	19706.3	2815.19
8262	0.04050	3744.43	1248.14
8263	0.07789	7201.86	3600.93
8264	0.24265	22436.8	3205.26
8265	0.06739	6231.45	3115.72
8266	0.14196	13126.1	6563.06
8267	0.15842	14648.3	2929.66
8268	0.11996	11091.9	2218.37
8269	0.28118	25998.9	2888.77
8270	0.21447	19830.5	3305.08
8271	0.22395	20707.1	2588.39
8272	0.13958	12906.4	3226.6
8273	0.35385	32718.6	4089.82
8274	0.08726	8068.04	2017.01
8275	0.16623	15370.2	2195.74
8276	0.11301	10449	2089.8
8277	0.18853	17432.5	2490.36
8278	0.12220	11299.1	2824.78
8279	0.13093	12106.3	2421.27
8280	0.13651	12622.1	2524.42
8281	0.01973	1824.28	1824.28
8282	0.08993	8315.48	2078.87
8283	0.25270	23365.9	7788.65
8284	0.12561	11614.9	2322.98
8285	0.07480	6916.14	3458.07
8286	0.06727	6220.49	2073.5
8287	0.09920	9172.81	2293.2
8288	0.12051	11142.7	1857.12
8289	0.22323	20640.4	2580.05
8290	0.27747	25656.1	3665.16
8291	0.08862	8194.4	4097.2
8292	0.22983	21251.4	5312.84
8293	0.35017	32378.3	2698.19
8294	0.13136	12146.2	3036.54
8295	0.15603	14427.4	2885.47
8296	0.23300	21544.4	4308.88
8297	0.24810	22940.7	2294.07
8298	0.18086	16722.7	2787.12
8299	0.09964	9212.78	2303.19
8300	0.22389	20701.8	5175.46
