#IID	F_ROH	ROH_length_kB	KBAVG
8101	0.38169	35296.6	11765.5
8102	0.15597	14423.1	3605.79
8103	0.08968	8293.42	2764.47
8104	0.10247	9476.1	2369.02
8105	0.08305	7680.16	2560.05
8106	0.21330	19724.7	3287.44
8107	0.28252	26126.1	4354.36
8108	0.28440	26299.9	2191.66
8109	0.14783	13670.1	1952.87
8110	0.01383	1279.02	1279.02
8111	0.05264	4868.26	2434.13
8112	0.10455	9668.52	1933.7
8113	0.05373	4968.52	1656.17
8114	0.17112	15824.1	3164.81
8115	0.22045	20386.1	3397.68
8116	0.17430	16118.4	2686.39
8117	0.16723	15464.9	2577.49
8118	0.13864	12820.7	1602.58
8119	0.18454	17065.2	2844.2
8120	0.12916	11943.5	2985.89
8121	0.11123	10285.7	2057.14
8122	0.09528	8811.33	2202.83
8123	0.11004	10176	1696.01
8124	0.09324	8622.32	2155.58
8125	0.25377	23466.7	7822.24
8126	0.18986	17557.2	2926.21
8127	0.21153	19561.4	3912.27
8128	0.03720	3440.13	3440.13
8129	0.14893	13772.5	2295.42
8130	0.10322	9544.87	1908.97
8131	0.21080	19494	3898.8
8132	0.15648	14470.8	2894.15
8133	0.12254	11331.5	3777.16
8134	0.12753	11793	2948.25
8135	0.08615	7966.63	1991.66
8136	0.47410	43842.4	14614.1
8137	0.04460	4124.15	2062.07
8138	0.15745	14560.4	2912.09
8139	0.18494	17102	2137.75
8140	0.21313	19708.7	3284.79
8141	0.10354	9574.62	2393.66
8142	0.04402	4070.3	2035.15
8143	0.15420	14259.2	2037.03
8144	0.10348	9569.02	3189.67
8145	0.28179	26058.3	3722.62
8146	0.12423	11488	3829.34
8147	0.18377	16993.8	4248.45
8148	0.44118	40797.4	10199.3
8149	0.21183	19588.9	2798.41
8150	0.10968	10143	2028.6
8151	0.15129	13990.3	2798.07
8152	0.03029	2800.64	1400.32
8153	0.26267	24290	3470
8154	0.03365	3111.35	1555.67
8155	0.12662	11709.5	1951.58
8156	0.07495	6930.66	1732.67
8157	0.07155	6616.38	2205.46
8158	0.34560	31959.5	6391.9
8159	0.07571	7001.53	2333.84
8160	0.26418	24429.7	3053.71
8161	0.19435	17972.3	5990.77
8162	0.06881	6363.19	2121.06
8163	0.09661	8933.67	1786.73
8164	0.23129	21388.7	3055.53
8165	0.18137	16772.3	1863.59
8166	0.07855	7263.9	1452.78
8167	0.01486	1373.71	1373.71
8168	0.38824	35902.3	11967.4
8169	0.10844	10028.1	3342.69
8170	0.07823	7233.99	1446.8
8171	0.10648	9847.08	3282.36
8172	0.05491	5077.51	1692.5
8173	0.13670	12641.3	4213.77
8174	0.10146	9382.2	3127.4
8175	0.08416	7782.88	2594.29
8176	0.16646	15393.1	3078.61
8177	0.16317	15088.6	2514.77
8178	0.14145	13080.8	3270.19
8179	0.14907	13785.3	4595.1
8180	0.06738	6230.87	1557.72
8181	0.23760	21971.4	5492.84
8182	0.06106	5646.79	1882.26
8183	0.17831	16489.4	2355.62
8184	0.15760	14573.6	4857.88
8185	0.07419	6860.21	1715.05
8186	0.17587	16263	3252.6
8187	0.10119	9357.1	2339.27
8188	0.11271	10423	2084.61
8189	0.19212	17765.7	2220.71
8190	0.16274	15049.6	1881.2
8191	0.10987	10160.4	2032.09
8192	0.25358	23449.6	3349.95
8193	0.20466	18925.7	3785.13
8194	0.26575	24575	6143.75
8195	0.17157	15866.2	2266.6
8196	0.00000	0	0
8197	0.05232	4838.28	1612.76
8198	0.14435	13348.8	1906.98
8199	0.29344	27135.7	2466.88
8200	0.10692	9887.13	1977.43
8201	0.20996	19415.7	2773.67
8202	0.11119	10282.3	2056.46
8203	0.16875	15605.4	2600.9
8204	0.15412	14252	3562.99
8205	0.07471	6908.45	1727.11
8206	0.21660	20029.6	3338.26
8207	0.06877	6359.85	2119.95
8208	0.12059	11151.6	2230.32
8209	0.12626	11676.1	1946.02
8210	0.05963	5513.96	1837.99
8211	0.26427	24438.5	6109.62
8212	0.10593	9795.77	2448.94
8213	0.25144	23251.7	5812.92
8214	0.13195	12201.5	2440.29
8215	0.17259	15960.4	3990.1
8216	0.11533	10664.6	2666.16
8217	0.22931	21205.5	7068.51
8218	0.13570	12548.8	2509.77
8219	0.09495	8780.38	2195.1
8220	0.26849	24828.7	4138.12
8221	0.26256	24280.3	3468.61
8222	0.03102	2868.84	2868.84
