#IID	F_ROH	ROH_length_kB	KBAVG
8101	0.01592	1470.93	1470.93
8102	0.22740	21015.1	4203.02
8103	0.12601	11645.1	2911.28
8104	0.12990	12004.4	2400.88
8105	0.13115	12120.4	3030.1
8106	0.04129	3816.18	3816.18
8107	0.01304	1205.15	1205.15
8108	0.15764	14568.4	2428.07
8109	0.12208	11281.6	2256.31
8110	0.13342	12329.5	2465.9
8111	0.10138	9369.18	2342.3
8112	0.03544	3275.28	1637.64
8113	0.08350	7716.53	7716.53
8114	0.70803	65431.4	21810.5
8115	0.30768	28434.1	3554.27
8116	0.06288	5810.69	1936.9
8117	0.18479	17077	4269.25
8118	0.09320	8612.57	1722.51
8119	0.26347	24348.4	3043.55
8120	0.20069	18546.8	2318.35
8121	0.07158	6615.15	2205.05
8122	0.05736	5300.42	2650.21
8123	0.03441	3180.3	3180.3
8124	0.20342	18799.2	4699.79
8125	0.12170	11246.3	2811.58
8126	0.34451	31837.5	6367.51
8127	0.06884	6362.16	1590.54
8128	0.00000	0	0
8129	0.10538	9738.25	4869.12
8130	0.10076	9311.47	9311.47
8131	0.11043	10204.9	2040.97
8132	0.22505	20797.4	2310.83
8133	0.09381	8669.53	2167.38
8134	0.09016	8332.28	2777.43
8135	0.04282	3956.87	1978.44
8136	0.13441	12421.3	3105.33
8137	0.17731	16385.5	3277.09
8138	0.10973	10140.2	2028.04
8139	0.15436	14265.2	1783.15
8140	0.17335	16019.5	2288.49
8141	0.01425	1317.33	1317.33
8142	0.13003	12016.1	4005.38
8143	0.14923	13790.8	6895.4
8144	0.10233	9456.42	3152.14
8145	0.18513	17108.9	1900.99
8146	0.13230	12226.1	2037.68
8147	0.12890	11912.4	2978.1
8148	0.20537	18979.2	3163.19
8149	0.09255	8553.09	2851.03
8150	0.08451	7810.09	2603.36
8151	0.10895	10068.1	2013.62
8152	0.21202	19593.9	2449.24
8153	0.11750	10858.4	2171.68
8154	0.14438	13343.1	4447.71
8155	0.15022	13882.6	2776.51
8156	0.15542	14363.3	2051.9
8157	0.17209	15903.9	2271.99
8158	0.14000	12938.1	2156.35
8159	0.08999	8315.94	2078.98
8160	0.16913	15630.1	5210.04
8161	0.09324	8617.07	2154.27
8162	0.12605	11648.7	2912.18
8163	0.05866	5421.3	5421.3
8164	0.07707	7121.9	3560.95
8165	0.20233	18698.3	2337.29
8166	0.13883	12829.6	3207.39
8167	0.11687	10800.7	2700.18
8168	0.11943	11036.9	3678.98
8169	0.30918	28572.7	4762.11
8170	0.20237	18701.8	2077.97
8171	0.12530	11579.1	1654.16
8172	0.16109	14887.3	2481.21
8173	0.05103	4716.33	2358.16
8174	0.04731	4372.04	1457.35
8175	0.01758	1624.28	1624.28
8176	0.26841	24804.8	4960.95
8177	0.21361	19740.2	2193.36
8178	0.12585	11630.3	2907.58
8179	0.19721	18224.6	3037.43
8180	0.14918	13786	2757.21
8181	0.17603	16267.8	3253.55
8182	0.26813	24778.9	4129.82
8183	0.15525	14347.3	3586.83
8184	0.06854	6334.24	2111.41
8185	0.06801	6284.97	3142.49
8186	0.11570	10691.9	3563.96
8187	0.05678	5247.51	1749.17
8188	0.02771	2560.43	1280.22
8189	0.08281	7653.05	2551.02
8190	0.25683	23734.7	3390.68
8191	0.26291	24296.5	2699.61
8192	0.14376	13285.6	2657.11
8193	0.09786	9043.51	2260.88
8194	0.09069	8380.64	2095.16
8195	0.14885	13756.2	3439.06
8196	0.16430	15184	1898
8197	0.20012	18494.1	3082.35
8198	0.21933	20268.8	4053.76
8199	0.24184	22348.9	3192.7
8200	0.13171	12171.5	2434.29
8201	0.16967	15679.5	3135.91
8202	0.41622	38464.1	19232.1
8203	0.10269	9490.24	1898.05
8204	0.08806	8137.8	2712.6
8205	0.15730	14537	2907.39
8206	0.14799	13676.4	3419.09
8207	0.12768	11799.8	1966.63
8208	0.15910	14703.4	2940.67
8209	0.23455	21675.6	3612.6
8210	0.21041	19444.5	3888.9
8211	0.25054	23153	2572.56
8212	0.03451	3189.54	1594.77
8213	0.13858	12806.7	2134.44
8214	0.05861	5416.81	1805.6
8215	0.01796	1660.16	1660.16
8216	0.05864	5419.5	1806.5
8217	0.13338	12326.3	2054.38
8218	0.12054	11139.6	2784.9
8219	0.10451	9658.14	1931.63
8220	0.01140	1053.55	1053.55
8221	0.07723	7136.86	1784.22
8222	0.20470	18917.1	4729.28
8223	0.03099	2863.96	1431.98
8224	0.16457	15208.2	2534.7
8225	0.11236	10383.9	1730.65
8226	0.05839	5396.05	2698.03
8227	0.06893	6370.39	2123.46
8228	0.10160	9389.26	4694.63
8229	0.21463	19835	3967
8230	0.06024	5566.59	2783.3
8231	0.11135	10290.3	3430.11
8232	0.19519	18037.9	3006.31
8233	0.13244	12239.6	3059.89
8234	0.16166	14939.8	2134.26
8235	0.19794	18292.3	3048.72
8236	0.19510	18030.3	3005.04
8237	0.25287	23368.8	4673.76
8238	0.13566	12536.8	2089.46
8239	0.14815	13691.4	2738.29
8240	0.13153	12155.5	2025.92
8241	0.05611	5185.7	1728.57
8242	0.22278	20587.6	3431.27
8243	0.14246	13165.2	2633.04
8244	0.11317	10458.1	2614.51
8245	0.19661	18169.2	3028.2
8246	0.19053	17607.8	2515.4
8247	0.06840	6321.38	3160.69
8248	0.11236	10383.6	2595.91
8249	0.17299	15986.7	5328.9
8250	0.11308	10450.6	2612.64
8251	0.04501	4159.67	1386.56
8252	0.15961	14749.9	4916.64
8253	0.06763	6250.16	3125.08
8254	0.16185	14957.1	2991.42
8255	0.18004	16638.1	1848.67
8256	0.38228	35327.8	7065.57
8257	0.10031	9270	2317.5
8258	0.22917	21178.2	2647.28
8259	0.14713	13596.6	2719.32
8260	0.12536	11585.3	2317.06
8261	0.15058	13915.5	3478.87
8262	0.12000	11089.2	1848.2
8263	0.08167	7546.99	1886.75
8264	0.12302	11369	2273.81
8265	0.12072	11156.4	2231.28
8266	0.33447	30910	4415.71
8267	0.10283	9502.89	2375.72
8268	0.17391	16071.7	3214.35
8269	0.16805	15530.2	2588.37
8270	0.10357	9571.26	2392.81
8271	0.03692	3411.63	3411.63
8272	0.08002	7395.26	1848.82
8273	0.13148	12150.9	1735.84
8274	0.15134	13985.9	3496.48
8275	0.06907	6383.23	2127.74
8276	0.04174	3857.11	1928.55
8277	0.27763	25656.5	6414.13
8278	0.12991	12005.6	4001.88
8279	0.09744	9005.04	2251.26
8280	0.15912	14705.3	1838.17
8281	0.09462	8743.84	2185.96
8282	0.18865	17434.3	2905.71
8283	0.07752	7163.59	1790.9
8284	0.07094	6555.5	2185.17
8285	0.18485	17082.8	2440.4
8286	0.14384	13292.6	1661.58
8287	0.04208	3888.76	1944.38
8288	0.18401	17004.7	2125.59
8289	0.20484	18929.8	3154.96
8290	0.05532	5112.62	1704.21
8291	0.11737	10846.9	3615.64
8292	0.29101	26893.7	4482.29
8293	0.33307	30780.3	6156.06
8294	0.10052	9289.38	1857.88
8295	0.22811	21080.2	5270.05
8296	0.16437	15189.6	2169.94
8297	0.22665	20945.3	3490.88
8298	0.05406	4995.7	4995.7
8299	0.12261	11331.3	2832.82
8300	0.26845	24808.9	6202.23
