#IID	F_ROH	ROH_length_kB	KBAVG
2551	0.34928	32298.1	5383.01
2552	0.35695	33007.5	8251.86
2553	0.43805	40507.3	8101.46
2554	0.09578	8856.6	4428.3
2555	0.35865	33164.7	6632.94
2556	0.46462	42964.2	6137.74
2557	0.54248	50163.4	10032.7
2558	0.44429	41084.5	8216.89
2559	0.25400	23487.3	4697.46
2560	0.21805	20163.6	6721.2
2561	0.23018	21284.6	7094.87
2562	0.44525	41172.6	10293.1
2563	0.32596	30141.5	10047.2
2564	0.33272	30766.9	7691.72
2565	0.24181	22360.3	7453.43
2566	0.31340	28980.8	5796.15
2567	0.07874	7281.44	7281.44
2568	0.13286	12285.5	6142.76
2569	0.39341	36378.9	7275.77
2570	0.70989	65644.9	16411.2
2571	0.28935	26756.6	5351.31
2572	0.44761	41390.7	10347.7
2573	0.45357	41942.6	5991.8
2574	0.35586	32906.7	5484.45
2575	0.23533	21761.7	10880.8
2576	0.36053	33339.1	6667.82
2577	0.37487	34664.9	5777.48
2578	0.73224	67711.5	16927.9
2579	0.30483	28187.8	7046.94
2580	0.12410	11475.9	3825.31
2581	0.22683	20975.1	6991.7
2582	0.13519	12501.1	4167.02
2583	0.35707	33019	6603.79
2584	0.10885	10065.5	5032.76
2585	0.40394	37353	7470.6
2586	0.18570	17171.8	5723.95
2587	0.47905	44298.4	8859.67
2588	0.31921	29517.8	9839.28
2589	0.21200	19604	6534.66
2590	0.18259	16884.2	5628.06
2591	0.19390	17930.4	4482.6
2592	0.48114	44491.7	6355.96
2593	0.32110	29692.1	4948.68
2594	0.38762	35844.1	8961.01
2595	0.36322	33587.5	6717.51
2596	0.38660	35749.8	7149.95
2597	0.46620	43110.3	10777.6
2598	0.17039	15756	5251.99
2599	0.39278	36320.8	7264.15
2600	0.27256	25203.8	6300.95
