#IID	F_ROH	ROH_length_kB	KBAVG
2551	0.46668	43147.4	7191.23
2552	0.25604	23672.1	5918.02
2553	0.37994	35127.1	5854.51
2554	0.51013	47164	11791
2555	0.27489	25414.8	6353.7
2556	0.51959	48038.7	6862.67
2557	0.19870	18371.1	6123.71
2558	0.36532	33775.6	5629.26
2559	0.57559	53216.7	10643.3
2560	0.44903	41514.8	8302.96
2561	0.25339	23426.8	11713.4
2562	0.39445	36469.1	7293.83
2563	0.24069	22253.4	5563.35
2564	0.48458	44801.5	11200.4
2565	0.60077	55544.4	11108.9
2566	0.25456	23535	4707
2567	0.13231	12232.8	6116.4
2568	0.37368	34549	5758.17
2569	0.27756	25662.1	6415.54
2570	0.36980	34189.5	8547.37
2571	0.22745	21028.9	7009.65
2572	0.40742	37667.9	12556
2573	0.33158	30656.7	10218.9
2574	0.30176	27899.1	5579.82
2575	0.32195	29765.6	7441.41
2576	0.32157	29731.1	7432.78
2577	0.33972	31409.1	5234.85
2578	0.30621	28310.4	5662.09
2579	0.15492	14323.5	4774.5
2580	0.27819	25720.3	4286.72
2581	0.38850	35918.9	8979.72
2582	0.45013	41617.2	5202.15
2583	0.46773	43244.5	8648.91
2584	0.21892	20240	10120
2585	0.32774	30301.6	6060.32
2586	0.21701	20063.3	4012.66
2587	0.28294	26159.3	5231.87
2588	0.36942	34154.7	8538.67
2589	0.49204	45491.8	7581.96
2590	0.47443	43863.5	6266.22
2591	0.45175	41766.9	6961.14
2592	0.18795	17376.5	4344.13
2593	0.31745	29349.7	5869.93
2594	0.49749	45995.8	11499
2595	0.16045	14834.7	3708.66
2596	0.50247	46455.9	7742.66
2597	0.50328	46531	11632.8
2598	0.13888	12840.1	6420.04
2599	0.82386	76170.1	38085
2600	0.45548	42111.6	7018.61
