Sim_name	Avg_He
sim_1_selection_model_s07_chr3	0.1302
sim_2_selection_model_s07_chr3	0.32
sim_3_selection_model_s07_chr3	0.2408
sim_4_selection_model_s07_chr3	0.2822
sim_5_selection_model_s07_chr3	0.2103
sim_6_selection_model_s07_chr3	0.441266666666667
sim_7_selection_model_s07_chr3	0.133733333333333
sim_8_selection_model_s07_chr3	0.2467
sim_9_selection_model_s07_chr3	NA
sim_10_selection_model_s07_chr3	0.112
sim_11_selection_model_s07_chr3	0.25
sim_12_selection_model_s07_chr3	0.2408
sim_13_selection_model_s07_chr3	0.194933333333333
sim_14_selection_model_s07_chr3	0.3942
sim_15_selection_model_s07_chr3	0.106507692307692
sim_16_selection_model_s07_chr3	0.1814
sim_17_selection_model_s07_chr3	NA
sim_18_selection_model_s07_chr3	0.4758
sim_19_selection_model_s07_chr3	0.11307619047619
sim_20_selection_model_s07_chr3	0.363
