Sim_name	Avg_He
sim_1_selection_model_s02_chr3	0.2688
sim_2_selection_model_s02_chr3	0.192072222222222
sim_3_selection_model_s02_chr3	0.355196666666667
sim_4_selection_model_s02_chr3	0.263
sim_5_selection_model_s02_chr3	NA
sim_6_selection_model_s02_chr3	0.095
sim_7_selection_model_s02_chr3	0.133877777777778
sim_8_selection_model_s02_chr3	0.239138888888889
sim_9_selection_model_s02_chr3	0.190686363636364
sim_10_selection_model_s02_chr3	0.219984848484849
sim_11_selection_model_s02_chr3	0.1958
sim_12_selection_model_s02_chr3	0.164875555555556
sim_13_selection_model_s02_chr3	0.274225
sim_14_selection_model_s02_chr3	0.262
sim_15_selection_model_s02_chr3	0.117933333333333
sim_16_selection_model_s02_chr3	0.18885
sim_17_selection_model_s02_chr3	0.2952
sim_18_selection_model_s02_chr3	0.18
sim_19_selection_model_s02_chr3	0.1638
sim_20_selection_model_s02_chr3	0.193545454545455
