Sim_name	Avg_He
sim_1_selection_model_s04_chr3	0.2952
sim_2_selection_model_s04_chr3	0.262101086956522
sim_3_selection_model_s04_chr3	0.456342424242424
sim_4_selection_model_s04_chr3	0.375729487179487
sim_5_selection_model_s04_chr3	0.1638
sim_6_selection_model_s04_chr3	0.41586
sim_7_selection_model_s04_chr3	0.3299
sim_8_selection_model_s04_chr3	0.2688
sim_9_selection_model_s04_chr3	0.342704761904762
sim_10_selection_model_s04_chr3	0.17856
sim_11_selection_model_s04_chr3	NA
sim_12_selection_model_s04_chr3	0.1557
sim_13_selection_model_s04_chr3	0.319127272727273
sim_14_selection_model_s04_chr3	NA
sim_15_selection_model_s04_chr3	0.301433333333333
sim_16_selection_model_s04_chr3	0.25945
sim_17_selection_model_s04_chr3	0.1638
sim_18_selection_model_s04_chr3	0.2595
sim_19_selection_model_s04_chr3	0.4608
sim_20_selection_model_s04_chr3	0.3606
