Sim_name	Avg_He
sim_1_selection_model_s005_chr3	0.26055625
sim_2_selection_model_s005_chr3	0.25096
sim_3_selection_model_s005_chr3	0.425371428571429
sim_4_selection_model_s005_chr3	0.23076
sim_5_selection_model_s005_chr3	0.252706666666667
sim_6_selection_model_s005_chr3	0.396139285714286
sim_7_selection_model_s005_chr3	0.1211
sim_8_selection_model_s005_chr3	0.4884
sim_9_selection_model_s005_chr3	0.1638
sim_10_selection_model_s005_chr3	0.16485625
sim_11_selection_model_s005_chr3	0.1896
sim_12_selection_model_s005_chr3	0.211630769230769
sim_13_selection_model_s005_chr3	0.19101
sim_14_selection_model_s005_chr3	0.141705882352941
sim_15_selection_model_s005_chr3	0.2836
sim_16_selection_model_s005_chr3	0.2525
sim_17_selection_model_s005_chr3	0.244016666666667
sim_18_selection_model_s005_chr3	0.19356
sim_19_selection_model_s005_chr3	0.3814
sim_20_selection_model_s005_chr3	0.440407692307692
