Sim_name	Avg_He
sim_1_selection_model_s01_chr3	0.231028571428571
sim_2_selection_model_s01_chr3	0.342360606060606
sim_3_selection_model_s01_chr3	0.241862820512821
sim_4_selection_model_s01_chr3	0.18
sim_5_selection_model_s01_chr3	0.21274537037037
sim_6_selection_model_s01_chr3	0.30443125
sim_7_selection_model_s01_chr3	0.423852631578947
sim_8_selection_model_s01_chr3	0.1302
sim_9_selection_model_s01_chr3	0.102457142857143
sim_10_selection_model_s01_chr3	0.2457
sim_11_selection_model_s01_chr3	NA
sim_12_selection_model_s01_chr3	0.208207142857143
sim_13_selection_model_s01_chr3	NA
sim_14_selection_model_s01_chr3	0.386095
sim_15_selection_model_s01_chr3	0.142877777777778
sim_16_selection_model_s01_chr3	0.1302
sim_17_selection_model_s01_chr3	0.283745555555556
sim_18_selection_model_s01_chr3	0.16205
sim_19_selection_model_s01_chr3	0.2127
sim_20_selection_model_s01_chr3	0.1798
