CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
1	1900001	17	0.34	600	[1900001,2500000]
1	2600001	17	0.34	400	[2600001,3000000]
1	3000001	19	0.38	200	[3000001,3200000]
1	3200001	17	0.34	1500	[3200001,4700000]
1	7600001	20	0.4	1800	[7600001,9400000]
1	9400001	22	0.44	800	[9400001,10200000]
1	10200001	21	0.42	1200	[10200001,11400000]
1	11400001	19	0.38	300	[11400001,11700000]
1	12700001	17	0.34	300	[12700001,13000000]
1	14400001	22	0.44	600	[14400001,15000000]
1	15000001	29	0.58	200	[15000001,15200000]
1	15200001	26	0.52	500	[15200001,15700000]
1	15700001	28	0.56	1300	[15700001,17000000]
1	17000001	23	0.46	500	[17000001,17500000]
1	17500001	24	0.48	400	[17500001,17900000]
1	17900001	23	0.46	400	[17900001,18300000]
1	22800001	17	0.34	300	[22800001,23100000]
1	23100001	18	0.36	2300	[23100001,25400000]
1	25400001	33	0.66	800	[25400001,26200000]
1	26200001	30	0.6	2000	[26200001,28200000]
1	28200001	23	0.46	900	[28200001,29100000]
1	29100001	24	0.48	200	[29100001,29300000]
1	29300001	20	0.4	300	[29300001,29600000]
1	76500001	17	0.34	200	[76500001,76700000]
1	76700001	18	0.36	700	[76700001,77400000]
1	77400001	17	0.34	200	[77400001,77600000]
1	78600001	17	0.34	700	[78600001,79300000]
1	79300001	19	0.38	600	[79300001,79900000]
1	80400001	18	0.36	600	[80400001,81000000]
1	81000001	19	0.38	400	[81000001,81400000]
1	81400001	20	0.4	1900	[81400001,83300000]
1	83300001	18	0.36	200	[83300001,83500000]
1	83500001	17	0.34	400	[83500001,83900000]
1	83900001	19	0.38	300	[83900001,84200000]
1	84200001	18	0.36	1400	[84200001,85600000]
1	2500000	17	0.34	600	[1900001,2500000]
1	3000000	17	0.34	400	[2600001,3000000]
1	3200000	19	0.38	200	[3000001,3200000]
1	4700000	17	0.34	1500	[3200001,4700000]
1	9400000	20	0.4	1800	[7600001,9400000]
1	10200000	22	0.44	800	[9400001,10200000]
1	11400000	21	0.42	1200	[10200001,11400000]
1	11700000	19	0.38	300	[11400001,11700000]
1	13000000	17	0.34	300	[12700001,13000000]
1	15000000	22	0.44	600	[14400001,15000000]
1	15200000	29	0.58	200	[15000001,15200000]
1	15700000	26	0.52	500	[15200001,15700000]
1	17000000	28	0.56	1300	[15700001,17000000]
1	17500000	23	0.46	500	[17000001,17500000]
1	17900000	24	0.48	400	[17500001,17900000]
1	18300000	23	0.46	400	[17900001,18300000]
1	23100000	17	0.34	300	[22800001,23100000]
1	25400000	18	0.36	2300	[23100001,25400000]
1	26200000	33	0.66	800	[25400001,26200000]
1	28200000	30	0.6	2000	[26200001,28200000]
1	29100000	23	0.46	900	[28200001,29100000]
1	29300000	24	0.48	200	[29100001,29300000]
1	29600000	20	0.4	300	[29300001,29600000]
1	76700000	17	0.34	200	[76500001,76700000]
1	77400000	18	0.36	700	[76700001,77400000]
1	77600000	17	0.34	200	[77400001,77600000]
1	79300000	17	0.34	700	[78600001,79300000]
1	79900000	19	0.38	600	[79300001,79900000]
1	81000000	18	0.36	600	[80400001,81000000]
1	81400000	19	0.38	400	[81000001,81400000]
1	83300000	20	0.4	1900	[81400001,83300000]
1	83500000	18	0.36	200	[83300001,83500000]
1	83900000	17	0.34	400	[83500001,83900000]
1	84200000	19	0.38	300	[83900001,84200000]
1	85600000	18	0.36	1400	[84200001,85600000]
