CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
1	100001	30	0.6	700	[100001,800000]
1	800001	31	0.62	900	[800001,1700000]
1	1700001	36	0.72	900	[1700001,2600000]
1	2600001	33	0.66	600	[2600001,3200000]
1	3200001	34	0.68	200	[3200001,3400000]
1	3400001	33	0.66	1300	[3400001,4700000]
1	4700001	34	0.68	200	[4700001,4900000]
1	4900001	32	0.64	1200	[4900001,6100000]
1	6100001	37	0.74	300	[6100001,6400000]
1	6400001	27	0.54	100	[6400001,6500000]
1	6500001	26	0.52	2400	[6500001,8900000]
1	8900001	27	0.54	100	[8900001,9000000]
1	33600001	32	0.64	200	[33600001,33800000]
1	33800001	33	0.66	800	[33800001,34600000]
1	34600001	32	0.64	800	[34600001,35400000]
1	35400001	34	0.68	900	[35400001,36300000]
1	36300001	33	0.66	1100	[36300001,37400000]
1	37400001	37	0.74	400	[37400001,37800000]
1	37800001	38	0.76	300	[37800001,38100000]
1	38100001	33	0.66	1800	[38100001,39900000]
1	40100001	32	0.64	200	[40100001,40300000]
1	40300001	30	0.6	100	[40300001,40400000]
1	40400001	29	0.58	1300	[40400001,41700000]
1	41700001	27	0.54	400	[41700001,42100000]
1	42100001	26	0.52	300	[42100001,42400000]
1	59400001	36	0.72	1000	[59400001,60400000]
1	60400001	30	0.6	900	[60400001,61300000]
1	61300001	31	0.62	400	[61300001,61700000]
1	61700001	26	0.52	200	[61700001,61900000]
1	82300001	26	0.52	100	[82300001,82400000]
1	82800001	26	0.52	1600	[82800001,84400000]
1	84400001	27	0.54	100	[84400001,84500000]
1	84500001	26	0.52	500	[84500001,85000000]
1	85600001	27	0.54	1100	[85600001,86700000]
1	800000	30	0.6	700	[100001,800000]
1	1700000	31	0.62	900	[800001,1700000]
1	2600000	36	0.72	900	[1700001,2600000]
1	3200000	33	0.66	600	[2600001,3200000]
1	3400000	34	0.68	200	[3200001,3400000]
1	4700000	33	0.66	1300	[3400001,4700000]
1	4900000	34	0.68	200	[4700001,4900000]
1	6100000	32	0.64	1200	[4900001,6100000]
1	6400000	37	0.74	300	[6100001,6400000]
1	6500000	27	0.54	100	[6400001,6500000]
1	8900000	26	0.52	2400	[6500001,8900000]
1	9000000	27	0.54	100	[8900001,9000000]
1	33800000	32	0.64	200	[33600001,33800000]
1	34600000	33	0.66	800	[33800001,34600000]
1	35400000	32	0.64	800	[34600001,35400000]
1	36300000	34	0.68	900	[35400001,36300000]
1	37400000	33	0.66	1100	[36300001,37400000]
1	37800000	37	0.74	400	[37400001,37800000]
1	38100000	38	0.76	300	[37800001,38100000]
1	39900000	33	0.66	1800	[38100001,39900000]
1	40300000	32	0.64	200	[40100001,40300000]
1	40400000	30	0.6	100	[40300001,40400000]
1	41700000	29	0.58	1300	[40400001,41700000]
1	42100000	27	0.54	400	[41700001,42100000]
1	42400000	26	0.52	300	[42100001,42400000]
1	60400000	36	0.72	1000	[59400001,60400000]
1	61300000	30	0.6	900	[60400001,61300000]
1	61700000	31	0.62	400	[61300001,61700000]
1	61900000	26	0.52	200	[61700001,61900000]
1	82400000	26	0.52	100	[82300001,82400000]
1	84400000	26	0.52	1600	[82800001,84400000]
1	84500000	27	0.54	100	[84400001,84500000]
1	85000000	26	0.52	500	[84500001,85000000]
1	86700000	27	0.54	1100	[85600001,86700000]
