CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
1	900001	18	0.36	1100	[900001,2000000]
1	2000001	21	0.42	1100	[2000001,3100000]
1	3100001	25	0.5	1200	[3100001,4300000]
1	4300001	23	0.46	500	[4300001,4800000]
1	4800001	21	0.42	100	[4800001,4900000]
1	4900001	18	0.36	1400	[4900001,6300000]
1	6300001	22	0.44	900	[6300001,7200000]
1	7200001	19	0.38	100	[7200001,7300000]
1	7300001	20	0.4	1200	[7300001,8500000]
1	8800001	24	0.48	300	[8800001,9100000]
1	9100001	23	0.46	2000	[9100001,11100000]
1	11100001	24	0.48	400	[11100001,11500000]
1	11500001	23	0.46	200	[11500001,11700000]
1	11700001	24	0.48	400	[11700001,12100000]
1	12100001	20	0.4	200	[12100001,12300000]
1	12300001	19	0.38	300	[12300001,12600000]
1	26000001	19	0.38	100	[26000001,26100000]
1	26100001	18	0.36	500	[26100001,26600000]
1	33200001	23	0.46	600	[33200001,33800000]
1	33800001	24	0.48	100	[33800001,33900000]
1	33900001	26	0.52	300	[33900001,34200000]
1	34200001	28	0.56	500	[34200001,34700000]
1	34700001	29	0.58	700	[34700001,35400000]
1	35400001	28	0.56	600	[35400001,36000000]
1	36000001	20	0.4	200	[36000001,36200000]
1	36200001	21	0.42	1200	[36200001,37400000]
1	37400001	19	0.38	300	[37400001,37700000]
1	41100001	18	0.36	2100	[41100001,43200000]
1	45100001	18	0.36	200	[45100001,45300000]
1	58600001	18	0.36	100	[58600001,58700000]
1	58700001	19	0.38	1300	[58700001,60000000]
1	60000001	21	0.42	1600	[60000001,61600000]
1	62200001	18	0.36	600	[62200001,62800000]
1	62800001	24	0.48	200	[62800001,63000000]
1	63000001	21	0.42	400	[63000001,63400000]
1	63400001	19	0.38	600	[63400001,64000000]
1	64000001	20	0.4	800	[64000001,64800000]
1	64800001	19	0.38	300	[64800001,65100000]
1	83800001	19	0.38	800	[83800001,84600000]
1	85100001	18	0.36	300	[85100001,85400000]
1	88100001	18	0.36	1100	[88100001,89200000]
1	2000000	18	0.36	1100	[900001,2000000]
1	3100000	21	0.42	1100	[2000001,3100000]
1	4300000	25	0.5	1200	[3100001,4300000]
1	4800000	23	0.46	500	[4300001,4800000]
1	4900000	21	0.42	100	[4800001,4900000]
1	6300000	18	0.36	1400	[4900001,6300000]
1	7200000	22	0.44	900	[6300001,7200000]
1	7300000	19	0.38	100	[7200001,7300000]
1	8500000	20	0.4	1200	[7300001,8500000]
1	9100000	24	0.48	300	[8800001,9100000]
1	11100000	23	0.46	2000	[9100001,11100000]
1	11500000	24	0.48	400	[11100001,11500000]
1	11700000	23	0.46	200	[11500001,11700000]
1	12100000	24	0.48	400	[11700001,12100000]
1	12300000	20	0.4	200	[12100001,12300000]
1	12600000	19	0.38	300	[12300001,12600000]
1	26100000	19	0.38	100	[26000001,26100000]
1	26600000	18	0.36	500	[26100001,26600000]
1	33800000	23	0.46	600	[33200001,33800000]
1	33900000	24	0.48	100	[33800001,33900000]
1	34200000	26	0.52	300	[33900001,34200000]
1	34700000	28	0.56	500	[34200001,34700000]
1	35400000	29	0.58	700	[34700001,35400000]
1	36000000	28	0.56	600	[35400001,36000000]
1	36200000	20	0.4	200	[36000001,36200000]
1	37400000	21	0.42	1200	[36200001,37400000]
1	37700000	19	0.38	300	[37400001,37700000]
1	43200000	18	0.36	2100	[41100001,43200000]
1	45300000	18	0.36	200	[45100001,45300000]
1	58700000	18	0.36	100	[58600001,58700000]
1	60000000	19	0.38	1300	[58700001,60000000]
1	61600000	21	0.42	1600	[60000001,61600000]
1	62800000	18	0.36	600	[62200001,62800000]
1	63000000	24	0.48	200	[62800001,63000000]
1	63400000	21	0.42	400	[63000001,63400000]
1	64000000	19	0.38	600	[63400001,64000000]
1	64800000	20	0.4	800	[64000001,64800000]
1	65100000	19	0.38	300	[64800001,65100000]
1	84600000	19	0.38	800	[83800001,84600000]
1	85400000	18	0.36	300	[85100001,85400000]
1	89200000	18	0.36	1100	[88100001,89200000]
