CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
1	2500001	18	0.36	300	[2500001,2800000]
1	2800001	19	0.38	400	[2800001,3200000]
1	11600001	18	0.36	1300	[11600001,12900000]
1	20300001	22	0.44	200	[20300001,20500000]
1	20500001	23	0.46	200	[20500001,20700000]
1	20700001	22	0.44	200	[20700001,20900000]
1	20900001	23	0.46	300	[20900001,21200000]
1	21200001	24	0.48	500	[21200001,21700000]
1	21700001	22	0.44	1100	[21700001,22800000]
1	22800001	20	0.4	700	[22800001,23500000]
1	25700001	18	0.36	100	[25700001,25800000]
1	25800001	19	0.38	600	[25800001,26400000]
1	45400001	27	0.54	300	[45400001,45700000]
1	45700001	28	0.56	300	[45700001,46000000]
1	46000001	27	0.54	300	[46000001,46300000]
1	46300001	28	0.56	1000	[46300001,47300000]
1	47300001	29	0.58	1200	[47300001,48500000]
1	48500001	28	0.56	1300	[48500001,49800000]
1	49800001	26	0.52	100	[49800001,49900000]
1	49900001	27	0.54	300	[49900001,50200000]
1	58300001	28	0.56	300	[58300001,58600000]
1	58600001	23	0.46	1100	[58600001,59700000]
1	59700001	25	0.5	300	[59700001,60000000]
1	60000001	24	0.48	300	[60000001,60300000]
1	60300001	25	0.5	200	[60300001,60500000]
1	60500001	24	0.48	100	[60500001,60600000]
1	60600001	23	0.46	1100	[60600001,61700000]
1	61700001	29	0.58	1500	[61700001,63200000]
1	63200001	30	0.6	900	[63200001,64100000]
1	64100001	29	0.58	100	[64100001,64200000]
1	64200001	27	0.54	800	[64200001,65000000]
1	65000001	26	0.52	300	[65000001,65300000]
1	65300001	18	0.36	100	[65300001,65400000]
1	65400001	19	0.38	200	[65400001,65600000]
1	66900001	22	0.44	100	[66900001,67000000]
1	67000001	21	0.42	900	[67000001,67900000]
1	67900001	22	0.44	1500	[67900001,69400000]
1	69400001	24	0.48	500	[69400001,69900000]
1	69900001	25	0.5	100	[69900001,70000000]
1	70000001	19	0.38	200	[70000001,70200000]
1	84900001	18	0.36	400	[84900001,85300000]
1	85300001	19	0.38	200	[85300001,85500000]
1	85500001	18	0.36	400	[85500001,85900000]
1	85900001	19	0.38	1100	[85900001,87000000]
1	87500001	19	0.38	300	[87500001,87800000]
1	87800001	18	0.36	600	[87800001,88400000]
1	89200001	20	0.4	500	[89200001,89700000]
1	2800000	18	0.36	300	[2500001,2800000]
1	3200000	19	0.38	400	[2800001,3200000]
1	12900000	18	0.36	1300	[11600001,12900000]
1	20500000	22	0.44	200	[20300001,20500000]
1	20700000	23	0.46	200	[20500001,20700000]
1	20900000	22	0.44	200	[20700001,20900000]
1	21200000	23	0.46	300	[20900001,21200000]
1	21700000	24	0.48	500	[21200001,21700000]
1	22800000	22	0.44	1100	[21700001,22800000]
1	23500000	20	0.4	700	[22800001,23500000]
1	25800000	18	0.36	100	[25700001,25800000]
1	26400000	19	0.38	600	[25800001,26400000]
1	45700000	27	0.54	300	[45400001,45700000]
1	46000000	28	0.56	300	[45700001,46000000]
1	46300000	27	0.54	300	[46000001,46300000]
1	47300000	28	0.56	1000	[46300001,47300000]
1	48500000	29	0.58	1200	[47300001,48500000]
1	49800000	28	0.56	1300	[48500001,49800000]
1	49900000	26	0.52	100	[49800001,49900000]
1	50200000	27	0.54	300	[49900001,50200000]
1	58600000	28	0.56	300	[58300001,58600000]
1	59700000	23	0.46	1100	[58600001,59700000]
1	60000000	25	0.5	300	[59700001,60000000]
1	60300000	24	0.48	300	[60000001,60300000]
1	60500000	25	0.5	200	[60300001,60500000]
1	60600000	24	0.48	100	[60500001,60600000]
1	61700000	23	0.46	1100	[60600001,61700000]
1	63200000	29	0.58	1500	[61700001,63200000]
1	64100000	30	0.6	900	[63200001,64100000]
1	64200000	29	0.58	100	[64100001,64200000]
1	65000000	27	0.54	800	[64200001,65000000]
1	65300000	26	0.52	300	[65000001,65300000]
1	65400000	18	0.36	100	[65300001,65400000]
1	65600000	19	0.38	200	[65400001,65600000]
1	67000000	22	0.44	100	[66900001,67000000]
1	67900000	21	0.42	900	[67000001,67900000]
1	69400000	22	0.44	1500	[67900001,69400000]
1	69900000	24	0.48	500	[69400001,69900000]
1	70000000	25	0.5	100	[69900001,70000000]
1	70200000	19	0.38	200	[70000001,70200000]
1	85300000	18	0.36	400	[84900001,85300000]
1	85500000	19	0.38	200	[85300001,85500000]
1	85900000	18	0.36	400	[85500001,85900000]
1	87000000	19	0.38	1100	[85900001,87000000]
1	87800000	19	0.38	300	[87500001,87800000]
1	88400000	18	0.36	600	[87800001,88400000]
1	89700000	20	0.4	500	[89200001,89700000]
