CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
1	9800001	26	0.52	300	[9800001,10100000]
1	10100001	25	0.5	200	[10100001,10300000]
1	10300001	26	0.52	300	[10300001,10600000]
1	11400001	50	1	3800	[11400001,15200000]
1	15200001	44	0.88	200	[15200001,15400000]
1	15400001	26	0.52	100	[15400001,15500000]
1	15500001	28	0.56	2200	[15500001,17700000]
1	17700001	26	0.52	100	[17700001,17800000]
1	17800001	36	0.72	100	[17800001,17900000]
1	17900001	37	0.74	500	[17900001,18400000]
1	18400001	39	0.78	100	[18400001,18500000]
1	18500001	37	0.74	2600	[18500001,21100000]
1	21100001	26	0.52	200	[21100001,21300000]
1	21300001	25	0.5	300	[21300001,21600000]
1	22700001	26	0.52	200	[22700001,22900000]
1	22900001	25	0.5	300	[22900001,23200000]
1	23200001	26	0.52	200	[23200001,23400000]
1	23400001	25	0.5	300	[23400001,23700000]
1	25000001	28	0.56	300	[25000001,25300000]
1	25300001	30	0.6	300	[25300001,25600000]
1	25600001	40	0.8	100	[25600001,25700000]
1	25700001	37	0.74	1200	[25700001,26900000]
1	26900001	36	0.72	800	[26900001,27700000]
1	27700001	33	0.66	200	[27700001,27900000]
1	27900001	37	0.74	2000	[27900001,29900000]
1	29900001	36	0.72	700	[29900001,30600000]
1	62400001	25	0.5	1800	[62400001,64200000]
1	64200001	26	0.52	400	[64200001,64600000]
1	69200001	25	0.5	200	[69200001,69400000]
1	69400001	27	0.54	700	[69400001,70100000]
1	70100001	28	0.56	200	[70100001,70300000]
1	70300001	27	0.54	1400	[70300001,71700000]
1	78400001	27	0.54	400	[78400001,78800000]
1	81100001	26	0.52	900	[81100001,82000000]
1	82000001	27	0.54	600	[82000001,82600000]
1	82600001	30	0.6	800	[82600001,83400000]
1	83400001	29	0.58	400	[83400001,83800000]
1	10100000	26	0.52	300	[9800001,10100000]
1	10300000	25	0.5	200	[10100001,10300000]
1	10600000	26	0.52	300	[10300001,10600000]
1	15200000	50	1	3800	[11400001,15200000]
1	15400000	44	0.88	200	[15200001,15400000]
1	15500000	26	0.52	100	[15400001,15500000]
1	17700000	28	0.56	2200	[15500001,17700000]
1	17800000	26	0.52	100	[17700001,17800000]
1	17900000	36	0.72	100	[17800001,17900000]
1	18400000	37	0.74	500	[17900001,18400000]
1	18500000	39	0.78	100	[18400001,18500000]
1	21100000	37	0.74	2600	[18500001,21100000]
1	21300000	26	0.52	200	[21100001,21300000]
1	21600000	25	0.5	300	[21300001,21600000]
1	22900000	26	0.52	200	[22700001,22900000]
1	23200000	25	0.5	300	[22900001,23200000]
1	23400000	26	0.52	200	[23200001,23400000]
1	23700000	25	0.5	300	[23400001,23700000]
1	25300000	28	0.56	300	[25000001,25300000]
1	25600000	30	0.6	300	[25300001,25600000]
1	25700000	40	0.8	100	[25600001,25700000]
1	26900000	37	0.74	1200	[25700001,26900000]
1	27700000	36	0.72	800	[26900001,27700000]
1	27900000	33	0.66	200	[27700001,27900000]
1	29900000	37	0.74	2000	[27900001,29900000]
1	30600000	36	0.72	700	[29900001,30600000]
1	64200000	25	0.5	1800	[62400001,64200000]
1	64600000	26	0.52	400	[64200001,64600000]
1	69400000	25	0.5	200	[69200001,69400000]
1	70100000	27	0.54	700	[69400001,70100000]
1	70300000	28	0.56	200	[70100001,70300000]
1	71700000	27	0.54	1400	[70300001,71700000]
1	78800000	27	0.54	400	[78400001,78800000]
1	82000000	26	0.52	900	[81100001,82000000]
1	82600000	27	0.54	600	[82000001,82600000]
1	83400000	30	0.6	800	[82600001,83400000]
1	83800000	29	0.58	400	[83400001,83800000]
