CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
1	23500001	22	0.44	1000	[23500001,24500000]
1	24500001	23	0.46	700	[24500001,25200000]
1	40300001	19	0.38	1300	[40300001,41600000]
1	41600001	20	0.4	100	[41600001,41700000]
1	41700001	19	0.38	100	[41700001,41800000]
1	42000001	21	0.42	200	[42000001,42200000]
1	42200001	20	0.4	600	[42200001,42800000]
1	43700001	21	0.42	600	[43700001,44300000]
1	44300001	23	0.46	100	[44300001,44400000]
1	44400001	24	0.48	200	[44400001,44600000]
1	44600001	23	0.46	1800	[44600001,46400000]
1	46400001	24	0.48	1300	[46400001,47700000]
1	47700001	22	0.44	900	[47700001,48600000]
1	48600001	21	0.42	300	[48600001,48900000]
1	48900001	22	0.44	400	[48900001,49300000]
1	49300001	21	0.42	400	[49300001,49700000]
1	49700001	23	0.46	500	[49700001,50200000]
1	50200001	22	0.44	200	[50200001,50400000]
1	52500001	20	0.4	1000	[52500001,53500000]
1	53500001	19	0.38	300	[53500001,53800000]
1	67400001	19	0.38	1200	[67400001,68600000]
1	68600001	32	0.64	300	[68600001,68900000]
1	68900001	34	0.68	1100	[68900001,70000000]
1	70000001	33	0.66	400	[70000001,70400000]
1	70400001	34	0.68	900	[70400001,71300000]
1	71300001	36	0.72	300	[71300001,71600000]
1	71600001	34	0.68	1100	[71600001,72700000]
1	72700001	30	0.6	300	[72700001,73000000]
1	73000001	29	0.58	700	[73000001,73700000]
1	73700001	22	0.44	700	[73700001,74400000]
1	74400001	21	0.42	1300	[74400001,75700000]
1	78900001	23	0.46	3300	[78900001,82200000]
1	82200001	22	0.44	500	[82200001,82700000]
1	24500000	22	0.44	1000	[23500001,24500000]
1	25200000	23	0.46	700	[24500001,25200000]
1	41600000	19	0.38	1300	[40300001,41600000]
1	41700000	20	0.4	100	[41600001,41700000]
1	41800000	19	0.38	100	[41700001,41800000]
1	42200000	21	0.42	200	[42000001,42200000]
1	42800000	20	0.4	600	[42200001,42800000]
1	44300000	21	0.42	600	[43700001,44300000]
1	44400000	23	0.46	100	[44300001,44400000]
1	44600000	24	0.48	200	[44400001,44600000]
1	46400000	23	0.46	1800	[44600001,46400000]
1	47700000	24	0.48	1300	[46400001,47700000]
1	48600000	22	0.44	900	[47700001,48600000]
1	48900000	21	0.42	300	[48600001,48900000]
1	49300000	22	0.44	400	[48900001,49300000]
1	49700000	21	0.42	400	[49300001,49700000]
1	50200000	23	0.46	500	[49700001,50200000]
1	50400000	22	0.44	200	[50200001,50400000]
1	53500000	20	0.4	1000	[52500001,53500000]
1	53800000	19	0.38	300	[53500001,53800000]
1	68600000	19	0.38	1200	[67400001,68600000]
1	68900000	32	0.64	300	[68600001,68900000]
1	70000000	34	0.68	1100	[68900001,70000000]
1	70400000	33	0.66	400	[70000001,70400000]
1	71300000	34	0.68	900	[70400001,71300000]
1	71600000	36	0.72	300	[71300001,71600000]
1	72700000	34	0.68	1100	[71600001,72700000]
1	73000000	30	0.6	300	[72700001,73000000]
1	73700000	29	0.58	700	[73000001,73700000]
1	74400000	22	0.44	700	[73700001,74400000]
1	75700000	21	0.42	1300	[74400001,75700000]
1	82200000	23	0.46	3300	[78900001,82200000]
1	82700000	22	0.44	500	[82200001,82700000]
