CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
1	2600001	19	0.38	500	[2600001,3100000]
1	3100001	20	0.4	900	[3100001,4000000]
1	4000001	22	0.44	400	[4000001,4400000]
1	4400001	19	0.38	400	[4400001,4800000]
1	4800001	22	0.44	400	[4800001,5200000]
1	5200001	23	0.46	600	[5200001,5800000]
1	5800001	19	0.38	100	[5800001,5900000]
1	5900001	18	0.36	1000	[5900001,6900000]
1	14100001	20	0.4	200	[14100001,14300000]
1	14300001	18	0.36	1200	[14300001,15500000]
1	15500001	19	0.38	500	[15500001,16000000]
1	16000001	18	0.36	400	[16000001,16400000]
1	16400001	19	0.38	700	[16400001,17100000]
1	17100001	24	0.48	1700	[17100001,18800000]
1	18800001	22	0.44	100	[18800001,18900000]
1	18900001	23	0.46	500	[18900001,19400000]
1	19400001	22	0.44	200	[19400001,19600000]
1	19600001	26	0.52	600	[19600001,20200000]
1	20200001	20	0.4	1800	[20200001,22000000]
1	22000001	18	0.36	100	[22000001,22100000]
1	27400001	18	0.36	100	[27400001,27500000]
1	32800001	18	0.36	1400	[32800001,34200000]
1	37000001	18	0.36	200	[37000001,37200000]
1	37200001	19	0.38	900	[37200001,38100000]
1	38100001	18	0.36	800	[38100001,38900000]
1	39600001	19	0.38	200	[39600001,39800000]
1	40300001	21	0.42	300	[40300001,40600000]
1	40600001	20	0.4	100	[40600001,40700000]
1	40700001	21	0.42	200	[40700001,40900000]
1	40900001	20	0.4	200	[40900001,41100000]
1	59000001	18	0.36	400	[59000001,59400000]
1	60000001	18	0.36	1200	[60000001,61200000]
1	61200001	19	0.38	200	[61200001,61400000]
1	61400001	18	0.36	600	[61400001,62000000]
1	62000001	19	0.38	100	[62000001,62100000]
1	62100001	23	0.46	100	[62100001,62200000]
1	62500001	19	0.38	500	[62500001,63000000]
1	63000001	20	0.4	100	[63000001,63100000]
1	63100001	19	0.38	100	[63100001,63200000]
1	63200001	18	0.36	500	[63200001,63700000]
1	65400001	19	0.38	600	[65400001,66000000]
1	66000001	18	0.36	1300	[66000001,67300000]
1	67300001	19	0.38	400	[67300001,67700000]
1	68900001	19	0.38	200	[68900001,69100000]
1	69100001	18	0.36	400	[69100001,69500000]
1	78600001	19	0.38	800	[78600001,79400000]
1	79400001	18	0.36	1200	[79400001,80600000]
1	83700001	18	0.36	400	[83700001,84100000]
1	85100001	24	0.48	700	[85100001,85800000]
1	85800001	25	0.5	600	[85800001,86400000]
1	86400001	24	0.48	600	[86400001,87000000]
1	87000001	26	0.52	300	[87000001,87300000]
1	87300001	27	0.54	100	[87300001,87400000]
1	87400001	26	0.52	300	[87400001,87700000]
1	87700001	25	0.5	300	[87700001,88000000]
1	88000001	27	0.54	600	[88000001,88600000]
1	88600001	29	0.58	200	[88600001,88800000]
1	88800001	26	0.52	400	[88800001,89200000]
1	89200001	28	0.56	200	[89200001,89400000]
1	89400001	27	0.54	900	[89400001,90300000]
1	90300001	20	0.4	200	[90300001,90500000]
1	90500001	19	0.38	1000	[90500001,91500000]
1	3100000	19	0.38	500	[2600001,3100000]
1	4000000	20	0.4	900	[3100001,4000000]
1	4400000	22	0.44	400	[4000001,4400000]
1	4800000	19	0.38	400	[4400001,4800000]
1	5200000	22	0.44	400	[4800001,5200000]
1	5800000	23	0.46	600	[5200001,5800000]
1	5900000	19	0.38	100	[5800001,5900000]
1	6900000	18	0.36	1000	[5900001,6900000]
1	14300000	20	0.4	200	[14100001,14300000]
1	15500000	18	0.36	1200	[14300001,15500000]
1	16000000	19	0.38	500	[15500001,16000000]
1	16400000	18	0.36	400	[16000001,16400000]
1	17100000	19	0.38	700	[16400001,17100000]
1	18800000	24	0.48	1700	[17100001,18800000]
1	18900000	22	0.44	100	[18800001,18900000]
1	19400000	23	0.46	500	[18900001,19400000]
1	19600000	22	0.44	200	[19400001,19600000]
1	20200000	26	0.52	600	[19600001,20200000]
1	22000000	20	0.4	1800	[20200001,22000000]
1	22100000	18	0.36	100	[22000001,22100000]
1	27500000	18	0.36	100	[27400001,27500000]
1	34200000	18	0.36	1400	[32800001,34200000]
1	37200000	18	0.36	200	[37000001,37200000]
1	38100000	19	0.38	900	[37200001,38100000]
1	38900000	18	0.36	800	[38100001,38900000]
1	39800000	19	0.38	200	[39600001,39800000]
1	40600000	21	0.42	300	[40300001,40600000]
1	40700000	20	0.4	100	[40600001,40700000]
