#IID	F_ROH	ROH_length_kB	KBAVG
34426	0.22502	20807.3	2080.73
34427	0.24468	22624.8	2056.8
34428	0.31899	29496.1	1966.41
34429	0.23573	21797.8	2421.98
34430	0.14752	13641.2	3410.29
34431	0.16299	15071.2	1883.9
34432	0.23413	21649.6	2164.96
34433	0.14157	13091	1870.14
34434	0.31609	29228.5	2435.7
34435	0.22445	20754.3	2594.29
34436	0.17281	15979	2282.72
34437	0.07353	6799.44	2266.48
34438	0.30802	28482.3	2848.23
34439	0.20615	19062.7	1906.27
34440	0.23359	21599.5	2399.95
34441	0.20045	18534.8	1684.98
34442	0.17538	16217.4	1621.74
34443	0.32537	30086.1	2735.1
34444	0.13317	12313.5	1759.07
34445	0.14386	13302.3	2660.46
34446	0.12045	11137.8	1591.11
34447	0.23109	21368.5	2374.27
34448	0.19311	17856.8	1623.35
34449	0.17766	16427.4	1493.4
34450	0.23116	21375.3	3053.62
34451	0.19746	18259	2282.37
34452	0.15642	14463.9	1607.1
34453	0.28667	26507.6	2409.78
34454	0.25737	23798.1	2163.47
34455	0.22619	20915.3	1901.39
34456	0.20975	19395.1	2155.01
34457	0.16978	15698.9	1962.36
34458	0.14016	12960.1	1851.45
34459	0.42867	39638.1	3603.46
34460	0.29737	27497.6	2749.76
34461	0.32614	30157.4	5026.23
34462	0.16855	15585.8	2226.54
34463	0.23504	21733.7	1671.82
34464	0.14688	13582.1	2263.68
34465	0.20869	19296.8	1929.68
34466	0.11332	10478.8	1746.46
34467	0.18977	17548	2506.86
34468	0.22258	20581.5	1871.05
34469	0.35412	32744.8	2728.73
34470	0.24792	22924.6	2292.46
34471	0.11506	10638.9	2127.77
34472	0.19235	17786.4	1778.64
34473	0.28514	26366.6	2197.22
34474	0.17087	15799.6	1974.95
34475	0.25987	24029.3	2402.93
34476	0.19968	18464.1	1846.41
34477	0.31991	29581.3	2689.21
34478	0.20694	19135	2391.87
34479	0.20037	18528.2	1684.38
34480	0.20944	19366.1	2151.79
34481	0.28149	26029	2602.9
34482	0.12028	11121.9	2224.38
34483	0.21098	19508.8	2438.59
34484	0.41161	38060.8	3460.07
34485	0.27490	25419.6	2824.4
34486	0.30299	28017	2547
34487	0.24553	22703.9	2063.99
34488	0.18672	17265.6	2877.61
34489	0.15439	14276.2	1784.53
34490	0.15463	14298.3	2042.62
34491	0.22015	20357.1	2035.71
34492	0.25609	23680.2	2368.02
34493	0.17689	16356.6	2044.57
34494	0.14819	13703.1	1957.59
34495	0.27579	25501.9	2318.35
34496	0.26708	24696.3	2744.03
34497	0.08644	7993.32	1598.66
34498	0.16820	15553	2592.17
34499	0.27177	25130.1	2094.17
34500	0.28227	26100.9	2610.09
34501	0.28351	26216	2016.62
34502	0.14284	13208.3	1886.9
34503	0.19724	18238.4	2279.8
34504	0.16357	15125.1	2520.85
34505	0.34626	32017.7	2668.15
34506	0.25994	24036.1	2185.1
34507	0.21203	19606.2	1960.62
34508	0.20263	18736.9	2081.88
34509	0.32993	30508	15254
34510	0.19628	18149.9	2268.73
34511	0.25100	23209	1934.08
34512	0.22078	20415.5	1855.96
34513	0.17721	16386.1	2340.87
34514	0.22856	21134.8	2348.31
34515	0.17682	16349.8	1816.65
34516	0.14886	13765.2	1720.66
34517	0.20071	18558.8	2319.85
34518	0.26198	24224.7	2422.47
34519	0.17651	16321.8	2040.22
34520	0.22043	20382.4	2038.24
34521	0.06536	6043.4	2014.47
34522	0.10329	9550.61	1910.12
34523	0.37708	34867.6	4981.08
34524	0.14916	13792.7	2298.78
34525	0.15012	13881	1983
34526	0.31984	29574.7	2957.47
34527	0.02693	2489.74	1244.87
34528	0.20873	19300.7	2144.52
34529	0.21611	19983.7	2220.41
34530	0.39211	36257.4	2417.16
34531	0.41329	38216.5	3184.71
34532	0.29881	27630	2763
34533	0.22346	20663.1	2295.9
34534	0.21838	20193.6	1835.78
34535	0.20930	19353.9	1935.39
34536	0.15618	14441.8	2063.11
34537	0.19543	18070.6	2581.52
34538	0.30848	28524.9	3565.62
34539	0.26454	24461.6	2446.16
34540	0.13518	12499.8	2083.3
34541	0.11663	10784.8	2156.96
34542	0.13428	12417	1773.86
34543	0.18431	17042.7	1893.64
34544	0.25794	23851.4	2650.16
34545	0.22819	21100.7	2110.07
34546	0.20336	18804.1	1880.41
34547	0.27284	25228.8	2803.2
34548	0.17308	16004.6	2286.37
34549	0.19744	18256.6	1825.66
34550	0.11171	10329.9	1475.69
34551	0.17514	16194.4	2313.49
34552	0.22047	20386.6	2548.32
34553	0.28348	26213.1	2912.57
34554	0.16142	14926.2	3731.56
34555	0.19608	18131.3	2266.41
34556	0.19999	18492.8	2054.75
34557	0.22149	20481.1	1861.92
34558	0.16470	15229.4	2175.63
34559	0.19615	18137.2	2591.03
34560	0.25221	23321.4	3886.9
34561	0.38367	35476.8	2956.4
34562	0.20810	19242.4	2405.3
34563	0.17689	16356.3	2044.54
34564	0.23084	21345.7	1940.52
34565	0.15209	14063.3	1757.91
34566	0.13601	12576.7	1796.66
34567	0.20791	19225.2	2136.13
34568	0.28539	26389.5	2029.96
34569	0.18419	17031.6	1892.4
34570	0.26173	24201.6	2420.16
34571	0.15825	14633	1625.89
34572	0.36742	33974.9	2613.46
34573	0.18483	17090.7	2441.53
34574	0.24770	22904.6	2544.95
34575	0.11696	10815.2	2163.05
34576	0.19430	17966.6	1796.66
34577	0.23969	22163.7	3693.95
34578	0.25753	23813.7	2645.97
34579	0.12426	11490.1	1436.26
34580	0.28315	26182.5	2618.25
34581	0.34529	31928.1	2456
34582	0.30754	28437.7	4062.53
34583	0.19557	18083.5	2260.44
34584	0.15870	14674.9	2096.42
34585	0.04950	4577.34	1525.78
34586	0.27253	25200.1	2100.01
34587	0.28175	26052.5	2894.72
34588	0.19672	18190.1	1819.01
34589	0.08887	8217.66	1643.53
34590	0.23394	21632.3	2403.59
34591	0.26712	24700	2470
34592	0.18788	17372.8	2481.83
34593	0.18413	17026	2128.25
34594	0.21385	19774.3	2471.78
34595	0.30795	28475.2	2847.52
34596	0.27941	25836.7	2870.74
34597	0.24138	22320	2479.99
34598	0.20764	19200.1	2133.34
34599	0.28226	26100.2	2610.02
34600	0.24953	23073.8	2884.22
34601	0.23830	22035.1	2448.34
34602	0.23867	22069.7	2006.34
34603	0.30876	28550	3172.22
34604	0.24305	22474.1	2497.12
34605	0.25776	23834.9	2166.81
34606	0.10341	9562.44	2390.61
34607	0.21669	20037.3	1821.58
34608	0.19827	18333.8	1833.38
34609	0.27548	25472.8	3184.1
34610	0.18465	17073.8	2439.11
34611	0.25452	23534.7	2139.52
34612	0.24005	22197.3	2219.73
34613	0.24342	22508.7	2250.87
34614	0.27623	25542.6	2554.26
34615	0.14379	13296.2	1899.46
34616	0.19668	18186.4	2273.3
34617	0.21586	19960.2	2217.8
34618	0.29307	27099.2	2709.92
34619	0.17603	16277.3	2034.67
34620	0.18729	17318.2	2164.78
34621	0.14572	13474.5	1924.93
34622	0.19434	17970.2	1996.69
34623	0.14865	13744.9	1963.56
34624	0.22211	20538	2282
34625	0.23542	21768.4	2418.72
34626	0.29200	27000.8	2700.08
34627	0.21624	19995.2	1999.52
34628	0.24891	23016.3	2301.63
34629	0.18556	17158.6	2144.83
34630	0.19797	18305.9	2033.99
34631	0.23571	21795.7	2724.46
34632	0.16511	15267.5	2181.07
34633	0.19060	17624.8	2517.83
34634	0.21152	19558.8	2444.85
34635	0.31465	29095.3	2909.53
34636	0.30332	28047.7	3116.42
34637	0.17305	16001.2	1777.91
34638	0.21295	19690.9	2187.88
34639	0.23818	22023.7	2752.96
34640	0.22802	21084.1	1916.73
34641	0.30664	28353.9	2577.63
34642	0.13029	12047.5	1721.07
34643	0.22191	20519.2	2051.92
34644	0.25996	24037.7	2185.24
34645	0.19720	18234.7	2026.08
34646	0.31098	28755.5	2396.29
34647	0.18672	17265.9	2158.24
34648	0.06979	6452.89	1613.22
34649	0.29751	27510.1	2292.51
34650	0.36918	34136.9	2844.74
34651	0.16022	14814.8	2116.4
34652	0.24629	22773.8	2070.35
34653	0.16598	15347.6	2192.52
34654	0.10491	9701.16	1940.23
34655	0.34393	31802.2	2446.32
34656	0.20267	18740.1	2342.51
34657	0.19588	18113	1509.41
34658	0.40092	37072.4	4119.15
34659	0.20269	18741.9	2342.74
34660	0.18497	17103.6	2137.96
34661	0.25892	23942.1	2660.23
34662	0.16429	15191.9	1898.98
34663	0.29062	26873.2	2687.32
34664	0.23096	21356.6	1941.51
34665	0.24964	23084	1923.66
34666	0.12850	11882.3	1485.29
34667	0.22660	20953.2	2619.15
34668	0.37066	34274.5	2284.96
34669	0.16815	15548.9	2221.28
34670	0.11622	10746.8	1791.13
34671	0.20986	19405	2156.11
34672	0.28085	25969.3	2596.93
34673	0.33973	31413.7	2855.8
34674	0.20944	19366.8	1760.62
34675	0.11855	10961.8	1565.97
34676	0.18805	17388.5	1738.85
34677	0.18538	17141.7	2142.72
34678	0.24015	22205.8	2220.58
34679	0.81441	75306.6	18826.7
34680	0.19825	18331.6	1666.51
34681	0.23379	21617.7	1801.47
34682	0.25733	23794.6	2974.32
34683	0.28214	26089.1	2371.73
34684	0.11624	10748.9	1535.56
34685	0.19770	18280.6	2611.51
34686	0.25526	23603.7	2950.46
34687	0.27225	25174.4	1936.49
34688	0.22086	20422.6	1856.6
34689	0.12388	11454.6	1636.36
34690	0.31286	28929.4	2225.33
34691	0.29599	27369.7	2105.36
34692	0.24177	22355.9	2235.59
34693	0.26029	24068.5	2674.28
34694	0.21302	19697.8	1969.78
34695	0.28647	26489.5	2037.65
34696	0.19435	17970.8	1633.71
34697	0.12057	11148.9	1592.7
34698	0.18368	16984.8	1887.2
34699	0.20772	19207.3	1600.61
34700	0.29629	27397.3	3044.14
34701	0.19581	18106.3	2011.81
34702	0.21633	20003.9	2000.39
34703	0.16651	15396.7	2566.11
34704	0.16852	15583	1947.88
34705	0.23131	21388.6	2138.86
34706	0.31287	28930.2	2225.4
34707	0.23972	22166.2	1847.18
34708	0.35885	33182.4	2552.49
34709	0.21196	19599.5	1959.95
34710	0.21860	20213.3	1837.57
34711	0.33374	30859.9	3428.88
34712	0.23407	21644.3	2705.54
34713	0.15737	14551.9	1818.99
34714	0.20527	18980.7	2108.97
34715	0.21703	20067.9	1824.35
34716	0.22681	20973.1	2097.31
34717	0.32142	29721.4	4953.56
34718	0.15006	13876.1	1982.3
34719	0.20352	18819.5	2091.06
34720	0.16920	15645.6	1955.7
34721	0.26903	24877.1	1913.62
34722	0.20394	18857.9	1885.79
34723	0.19634	18154.7	1815.47
34724	0.30788	28469.4	2372.45
34725	0.15355	14198.7	1577.63
34726	0.22235	20559.8	2284.42
34727	0.26546	24546.1	2231.47
34728	0.25765	23824.6	2165.87
34729	0.19874	18376.7	3062.79
34730	0.27194	25145.3	5029.05
34731	0.29539	27313.8	2276.15
34732	0.09684	8954.32	2238.58
34733	0.24536	22688.2	2520.91
34734	0.36060	33344.3	3704.93
34735	0.12731	11772	1681.72
34736	0.21370	19760.4	1796.4
34737	0.32784	30314.6	3031.46
34738	0.24882	23007.6	2091.6
34739	0.37478	34655.2	5775.87
34740	0.23292	21537.9	2692.24
34741	0.14694	13587	1698.38
34742	0.19369	17910.3	2238.79
34743	0.18941	17514.4	2189.3
34744	0.31150	28804	2057.43
34745	0.23984	22177.7	2217.77
34746	0.22883	21159	2644.87
34747	0.18383	16998.6	1888.73
34748	0.31237	28884	2407
34749	0.20143	18625.7	2328.21
34750	0.12194	11275.6	1610.8
34751	0.19873	18376	2297
34752	0.19389	17928.3	2241.04
34753	0.18829	17410.6	2487.23
34754	0.20462	18920.7	1892.07
34755	0.24539	22690.5	2269.05
34756	0.17625	16297.8	2037.22
34757	0.53798	49746.3	9949.26
34758	0.16264	15039	1879.87
34759	0.20947	19368.8	2152.08
34760	0.25403	23489.7	2135.43
34761	0.37918	35062.4	3187.49
34762	0.14064	13004.3	1857.76
34763	0.20224	18700.5	2077.83
34764	0.35616	32933	2533.31
34765	0.24697	22836.9	2076.09
34766	0.14783	13669.5	2278.26
34767	0.26289	24308.9	2700.98
34768	0.22832	21112.6	2111.26
34769	0.09934	9185.47	1837.09
34770	0.29036	26848.8	2237.4
34771	0.27198	25149.8	3143.72
34772	0.12609	11659.5	1457.44
34773	0.22041	20381	2038.1
34774	0.19416	17954	2244.25
34775	0.27681	25595.8	2132.98
34776	0.16533	15287.7	2547.95
34777	0.21774	20133.7	1677.81
34778	0.31128	28783.2	2398.6
34779	0.13189	12195.2	2439.03
34780	0.19917	18417.2	2046.35
34781	0.22625	20920.5	2615.07
34782	0.16282	15056	2150.85
34783	0.13385	12376.6	1768.08
34784	0.25537	23613.8	2146.71
34785	0.19919	18418.3	2631.19
34786	0.23623	21843.3	2730.41
34787	0.33354	30841.6	3855.2
34788	0.27753	25662.6	3207.82
34789	0.19072	17635.8	1959.53
34790	0.31835	29436.7	2943.67
34791	0.30395	28105.7	2161.97
34792	0.25027	23141.9	1780.14
34793	0.20194	18673.4	2074.82
34794	0.19849	18354.2	2039.36
34795	0.19216	17768.3	2961.38
