CHR	POS	COUNT	FREQUENCY
3	1	25	0.125
3	100001	25	0.125
3	200001	25	0.125
3	300001	25	0.125
3	400001	27	0.135
3	500001	27	0.135
3	600001	27	0.135
3	700001	27	0.135
3	800001	31	0.155
3	900001	31	0.155
3	1000001	32	0.16
3	1100001	35	0.175
3	1200001	36	0.18
3	1300001	37	0.185
3	1400001	36	0.18
3	1500001	38	0.19
3	1600001	39	0.195
3	1700001	39	0.195
3	1800001	39	0.195
3	1900001	43	0.215
3	2000001	42	0.21
3	2100001	39	0.195
3	2200001	34	0.17
3	2300001	34	0.17
3	2400001	33	0.165
3	2500001	33	0.165
3	2600001	33	0.165
3	2700001	32	0.16
3	2800001	32	0.16
3	2900001	31	0.155
3	3000001	34	0.17
3	3100001	31	0.155
3	3200001	29	0.145
3	3300001	31	0.155
3	3400001	31	0.155
3	3500001	35	0.175
3	3600001	32	0.16
3	3700001	33	0.165
3	3800001	39	0.195
3	3900001	40	0.2
3	4000001	39	0.195
3	4100001	40	0.2
3	4200001	36	0.18
3	4300001	39	0.195
3	4400001	37	0.185
3	4500001	37	0.185
3	4600001	37	0.185
3	4700001	38	0.19
3	4800001	39	0.195
3	4900001	33	0.165
3	5000001	31	0.155
3	5100001	31	0.155
3	5200001	34	0.17
3	5300001	35	0.175
3	5400001	35	0.175
3	5500001	37	0.185
3	5600001	46	0.23
3	5700001	42	0.21
3	5800001	40	0.2
3	5900001	39	0.195
3	6000001	37	0.185
3	6100001	36	0.18
3	6200001	36	0.18
3	6300001	36	0.18
3	6400001	33	0.165
3	6500001	33	0.165
3	6600001	31	0.155
3	6700001	33	0.165
3	6800001	32	0.16
3	6900001	33	0.165
3	7000001	34	0.17
3	7100001	32	0.16
3	7200001	29	0.145
3	7300001	29	0.145
3	7400001	29	0.145
3	7500001	30	0.15
3	7600001	29	0.145
3	7700001	29	0.145
3	7800001	29	0.145
3	7900001	33	0.165
3	8000001	30	0.15
3	8100001	25	0.125
3	8200001	23	0.115
3	8300001	23	0.115
3	8400001	23	0.115
3	8500001	24	0.12
3	8600001	23	0.115
3	8700001	25	0.125
3	8800001	41	0.205
3	8900001	42	0.21
3	9000001	42	0.21
3	9100001	41	0.205
3	9200001	41	0.205
3	9300001	42	0.21
3	9400001	44	0.22
3	9500001	44	0.22
3	9600001	44	0.22
3	9700001	42	0.21
3	9800001	43	0.215
3	9900001	41	0.205
3	10000001	41	0.205
3	10100001	41	0.205
3	10200001	37	0.185
3	10300001	37	0.185
3	10400001	22	0.11
3	10500001	22	0.11
3	10600001	24	0.12
3	10700001	24	0.12
3	10800001	19	0.095
3	10900001	19	0.095
3	11000001	19	0.095
3	11100001	21	0.105
3	11200001	25	0.125
3	11300001	25	0.125
3	11400001	25	0.125
3	11500001	25	0.125
3	11600001	26	0.13
3	11700001	26	0.13
3	11800001	25	0.125
3	11900001	24	0.12
3	12000001	23	0.115
3	12100001	22	0.11
3	12200001	22	0.11
3	12300001	22	0.11
3	12400001	26	0.13
3	12500001	25	0.125
3	12600001	25	0.125
3	12700001	25	0.125
3	12800001	26	0.13
3	12900001	26	0.13
3	13000001	23	0.115
3	13100001	24	0.12
3	13200001	23	0.115
3	13300001	21	0.105
3	13400001	22	0.11
3	13500001	22	0.11
3	13600001	23	0.115
3	13700001	23	0.115
3	13800001	29	0.145
3	13900001	29	0.145
3	14000001	40	0.2
