CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
3	2800001	239	0.575904	100	[2800001,2900000]
3	2900001	240	0.578313	100	[2900001,3000000]
3	3000001	231	0.556627	100	[3000001,3100000]
3	3100001	228	0.549398	100	[3100001,3200000]
3	3200001	230	0.554217	100	[3200001,3300000]
3	3300001	223	0.537349	100	[3300001,3400000]
3	3400001	224	0.539759	100	[3400001,3500000]
3	3500001	233	0.561446	200	[3500001,3700000]
3	3700001	225	0.542169	100	[3700001,3800000]
3	2900000	239	0.575904	100	[2800001,2900000]
3	3000000	240	0.578313	100	[2900001,3000000]
3	3100000	231	0.556627	100	[3000001,3100000]
3	3200000	228	0.549398	100	[3100001,3200000]
3	3300000	230	0.554217	100	[3200001,3300000]
3	3400000	223	0.537349	100	[3300001,3400000]
3	3500000	224	0.539759	100	[3400001,3500000]
3	3700000	233	0.561446	200	[3500001,3700000]
3	3800000	225	0.542169	100	[3700001,3800000]
