CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
3	5900001	204	0.491566	100	[5900001,6000000]
3	6000001	243	0.585542	100	[6000001,6100000]
3	6100001	213	0.513253	100	[6100001,6200000]
3	6200001	212	0.510843	100	[6200001,6300000]
3	6300001	224	0.539759	300	[6300001,6600000]
3	6600001	214	0.515663	200	[6600001,6800000]
3	6800001	219	0.527711	100	[6800001,6900000]
3	6000000	204	0.491566	100	[5900001,6000000]
3	6100000	243	0.585542	100	[6000001,6100000]
3	6200000	213	0.513253	100	[6100001,6200000]
3	6300000	212	0.510843	100	[6200001,6300000]
3	6600000	224	0.539759	300	[6300001,6600000]
3	6800000	214	0.515663	200	[6600001,6800000]
3	6900000	219	0.527711	100	[6800001,6900000]
