CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
3	8500001	264	0.636145	400	[8500001,8900000]
3	8900001	275	0.662651	200	[8900001,9100000]
3	39300001	275	0.662651	100	[39300001,39400000]
3	39400001	271	0.653012	100	[39400001,39500000]
3	40100001	268	0.645783	100	[40100001,40200000]
3	40200001	266	0.640964	100	[40200001,40300000]
3	40300001	273	0.657831	100	[40300001,40400000]
3	40400001	274	0.660241	100	[40400001,40500000]
3	8900000	264	0.636145	400	[8500001,8900000]
3	9100000	275	0.662651	200	[8900001,9100000]
3	39400000	275	0.662651	100	[39300001,39400000]
3	39500000	271	0.653012	100	[39400001,39500000]
3	40200000	268	0.645783	100	[40100001,40200000]
3	40300000	266	0.640964	100	[40200001,40300000]
3	40400000	273	0.657831	100	[40300001,40400000]
3	40500000	274	0.660241	100	[40400001,40500000]
