CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
3	16400001	251	0.604819	100	[16400001,16500000]
3	16500001	255	0.614458	200	[16500001,16700000]
3	16700001	231	0.556627	300	[16700001,17000000]
3	17000001	227	0.546988	100	[17000001,17100000]
3	32600001	227	0.546988	200	[32600001,32800000]
3	32800001	234	0.563855	100	[32800001,32900000]
3	16500000	251	0.604819	100	[16400001,16500000]
3	16700000	255	0.614458	200	[16500001,16700000]
3	17000000	231	0.556627	300	[16700001,17000000]
3	17100000	227	0.546988	100	[17000001,17100000]
3	32800000	227	0.546988	200	[32600001,32800000]
3	32900000	234	0.563855	100	[32800001,32900000]
