sim_1_selection_model_s06_chr3	41798898
sim_2_selection_model_s06_chr3	10401002
sim_3_selection_model_s06_chr3	41013853
sim_4_selection_model_s06_chr3	34626914
sim_5_selection_model_s06_chr3	87195699
sim_6_selection_model_s06_chr3	40765013
sim_7_selection_model_s06_chr3	523404
sim_8_selection_model_s06_chr3	10874501
sim_9_selection_model_s06_chr3	90459761
sim_10_selection_model_s06_chr3	15888729
sim_11_selection_model_s06_chr3	65675577
sim_12_selection_model_s06_chr3	15035414
sim_13_selection_model_s06_chr3	91783967
sim_14_selection_model_s06_chr3	47666653
sim_15_selection_model_s06_chr3	45890758
sim_16_selection_model_s06_chr3	10419512
sim_17_selection_model_s06_chr3	73127990
sim_18_selection_model_s06_chr3	24567988
sim_19_selection_model_s06_chr3	37455560
sim_20_selection_model_s06_chr3	49129676
