sim_1_selection_model_s02_chr3	26768686
sim_2_selection_model_s02_chr3	35192925
sim_3_selection_model_s02_chr3	1394018
sim_4_selection_model_s02_chr3	20222271
sim_5_selection_model_s02_chr3	32214346
sim_6_selection_model_s02_chr3	10376917
sim_7_selection_model_s02_chr3	42873978
sim_8_selection_model_s02_chr3	31492301
sim_9_selection_model_s02_chr3	36826376
sim_10_selection_model_s02_chr3	27447172
sim_11_selection_model_s02_chr3	12532333
sim_12_selection_model_s02_chr3	42580196
sim_13_selection_model_s02_chr3	49576819
sim_14_selection_model_s02_chr3	78272519
sim_15_selection_model_s02_chr3	77333869
sim_16_selection_model_s02_chr3	69650082
sim_17_selection_model_s02_chr3	75674555
sim_18_selection_model_s02_chr3	2724365
sim_19_selection_model_s02_chr3	32524616
sim_20_selection_model_s02_chr3	59520174
