sim_1_selection_model_s08_chr3	90525173
sim_2_selection_model_s08_chr3	75077674
sim_3_selection_model_s08_chr3	76370163
sim_4_selection_model_s08_chr3	62572481
sim_5_selection_model_s08_chr3	90210945
sim_6_selection_model_s08_chr3	49147327
sim_7_selection_model_s08_chr3	32829942
sim_8_selection_model_s08_chr3	9001139
sim_9_selection_model_s08_chr3	77028381
sim_10_selection_model_s08_chr3	27015852
sim_11_selection_model_s08_chr3	73512609
sim_12_selection_model_s08_chr3	47906997
sim_13_selection_model_s08_chr3	24802946
sim_14_selection_model_s08_chr3	50570236
sim_15_selection_model_s08_chr3	33086301
sim_16_selection_model_s08_chr3	42739191
sim_17_selection_model_s08_chr3	18365490
sim_18_selection_model_s08_chr3	62518173
sim_19_selection_model_s08_chr3	16004148
sim_20_selection_model_s08_chr3	26316930
