sim_1_selection_model_s01_chr3	34781635
sim_2_selection_model_s01_chr3	1333364
sim_3_selection_model_s01_chr3	43031738
sim_4_selection_model_s01_chr3	32863305
sim_5_selection_model_s01_chr3	91288521
sim_6_selection_model_s01_chr3	7451125
sim_7_selection_model_s01_chr3	60192251
sim_8_selection_model_s01_chr3	7750968
sim_9_selection_model_s01_chr3	9763485
sim_10_selection_model_s01_chr3	73009286
sim_11_selection_model_s01_chr3	33223746
sim_12_selection_model_s01_chr3	64295422
sim_13_selection_model_s01_chr3	59478851
sim_14_selection_model_s01_chr3	31114517
sim_15_selection_model_s01_chr3	84954055
sim_16_selection_model_s01_chr3	28385533
sim_17_selection_model_s01_chr3	391999
sim_18_selection_model_s01_chr3	89729032
sim_19_selection_model_s01_chr3	81184053
sim_20_selection_model_s01_chr3	47848141
