sim_1_selection_model_s03_chr3	81262690
sim_2_selection_model_s03_chr3	11022375
sim_3_selection_model_s03_chr3	44667521
sim_4_selection_model_s03_chr3	55203769
sim_5_selection_model_s03_chr3	76185824
sim_6_selection_model_s03_chr3	77657271
sim_7_selection_model_s03_chr3	28735358
sim_8_selection_model_s03_chr3	32050443
sim_9_selection_model_s03_chr3	72088723
sim_10_selection_model_s03_chr3	69847003
sim_11_selection_model_s03_chr3	7459027
sim_12_selection_model_s03_chr3	19542926
sim_13_selection_model_s03_chr3	76083770
sim_14_selection_model_s03_chr3	9375314
sim_15_selection_model_s03_chr3	2068205
sim_16_selection_model_s03_chr3	65386749
sim_17_selection_model_s03_chr3	55822393
sim_18_selection_model_s03_chr3	55863773
sim_19_selection_model_s03_chr3	9879181
sim_20_selection_model_s03_chr3	17738347
