sim_1_selection_model_s07_chr3	581002
sim_2_selection_model_s07_chr3	26553255
sim_3_selection_model_s07_chr3	8689994
sim_4_selection_model_s07_chr3	45837856
sim_5_selection_model_s07_chr3	41487451
sim_6_selection_model_s07_chr3	23720273
sim_7_selection_model_s07_chr3	77253945
sim_8_selection_model_s07_chr3	43204037
sim_9_selection_model_s07_chr3	91805771
sim_10_selection_model_s07_chr3	51497843
sim_11_selection_model_s07_chr3	59312166
sim_12_selection_model_s07_chr3	53120169
sim_13_selection_model_s07_chr3	74172474
sim_14_selection_model_s07_chr3	43471724
sim_15_selection_model_s07_chr3	68279614
sim_16_selection_model_s07_chr3	83471782
sim_17_selection_model_s07_chr3	19286265
sim_18_selection_model_s07_chr3	72580880
sim_19_selection_model_s07_chr3	31051853
sim_20_selection_model_s07_chr3	60222277
