sim_1_selection_model_s05_chr3	11567695
sim_2_selection_model_s05_chr3	13853863
sim_3_selection_model_s05_chr3	18816807
sim_4_selection_model_s05_chr3	4207006
sim_5_selection_model_s05_chr3	63795488
sim_6_selection_model_s05_chr3	88263366
sim_7_selection_model_s05_chr3	54543220
sim_8_selection_model_s05_chr3	62862673
sim_9_selection_model_s05_chr3	4067217
sim_10_selection_model_s05_chr3	65718110
sim_11_selection_model_s05_chr3	62551251
sim_12_selection_model_s05_chr3	56140685
sim_13_selection_model_s05_chr3	85615598
sim_14_selection_model_s05_chr3	24502415
sim_15_selection_model_s05_chr3	70516188
sim_16_selection_model_s05_chr3	65759721
sim_17_selection_model_s05_chr3	52311105
sim_18_selection_model_s05_chr3	44231054
sim_19_selection_model_s05_chr3	82343466
sim_20_selection_model_s05_chr3	9116915
