Sim_name	Avg_He
sim_1_selection_model_s07_chr3	0.26552448
sim_2_selection_model_s07_chr3	0.40186725279321
sim_3_selection_model_s07_chr3	NA
sim_4_selection_model_s07_chr3	0.1755407457
sim_5_selection_model_s07_chr3	NA
sim_6_selection_model_s07_chr3	0.387816225045242
sim_7_selection_model_s07_chr3	NA
sim_8_selection_model_s07_chr3	0.1271666048
sim_9_selection_model_s07_chr3	0.1210452318
sim_10_selection_model_s07_chr3	0.09985349868
sim_11_selection_model_s07_chr3	0.155128348801709
sim_12_selection_model_s07_chr3	NA
sim_13_selection_model_s07_chr3	0.443097675893023
sim_14_selection_model_s07_chr3	NA
sim_15_selection_model_s07_chr3	NA
sim_16_selection_model_s07_chr3	0.471010762079956
sim_17_selection_model_s07_chr3	0.474745483792643
sim_18_selection_model_s07_chr3	0.270967643
sim_19_selection_model_s07_chr3	0.387767833111111
sim_20_selection_model_s07_chr3	0.446730996055556
