Sim_name	Avg_He
sim_1_selection_model_s02_chr3	0.0960613038
sim_2_selection_model_s02_chr3	NA
sim_3_selection_model_s02_chr3	NA
sim_4_selection_model_s02_chr3	0.1863208892
sim_5_selection_model_s02_chr3	NA
sim_6_selection_model_s02_chr3	0.149473108466667
sim_7_selection_model_s02_chr3	0.456222731313766
sim_8_selection_model_s02_chr3	0.13154955455
sim_9_selection_model_s02_chr3	0.154346025009091
sim_10_selection_model_s02_chr3	NA
sim_11_selection_model_s02_chr3	0.09984378352
sim_12_selection_model_s02_chr3	NA
sim_13_selection_model_s02_chr3	0.12981750955
sim_14_selection_model_s02_chr3	0.403259346195455
sim_15_selection_model_s02_chr3	NA
sim_16_selection_model_s02_chr3	0.255570245744444
sim_17_selection_model_s02_chr3	0.1271666048
sim_18_selection_model_s02_chr3	NA
sim_19_selection_model_s02_chr3	0.0960613038
sim_20_selection_model_s02_chr3	0.172621643368
