Sim_name	Avg_He
sim_1_selection_model_s05_chr3	0.361924249707143
sim_2_selection_model_s05_chr3	0.486386250635531
sim_3_selection_model_s05_chr3	NA
sim_4_selection_model_s05_chr3	0.407038710629119
sim_5_selection_model_s05_chr3	0.115181020346825
sim_6_selection_model_s05_chr3	0.466016345767007
sim_7_selection_model_s05_chr3	0.397246776556903
sim_8_selection_model_s05_chr3	0.493114019301339
sim_9_selection_model_s05_chr3	0.486037743888889
sim_10_selection_model_s05_chr3	NA
sim_11_selection_model_s05_chr3	0.429506530388889
sim_12_selection_model_s05_chr3	0.445947230659722
sim_13_selection_model_s05_chr3	0.378989653492272
sim_14_selection_model_s05_chr3	0.1230796512
sim_15_selection_model_s05_chr3	NA
sim_16_selection_model_s05_chr3	NA
sim_17_selection_model_s05_chr3	0.1107204152
sim_18_selection_model_s05_chr3	0.468285812222222
sim_19_selection_model_s05_chr3	NA
sim_20_selection_model_s05_chr3	0.1291845038
