Sim_name	Avg_He
sim_1_selection_model_s08_chr3	0.27514782
sim_2_selection_model_s08_chr3	0.362119275532077
sim_3_selection_model_s08_chr3	NA
sim_4_selection_model_s08_chr3	0.385870581731602
sim_5_selection_model_s08_chr3	NA
sim_6_selection_model_s08_chr3	0.2385737619
sim_7_selection_model_s08_chr3	0.1023820512
sim_8_selection_model_s08_chr3	0.1291845038
sim_9_selection_model_s08_chr3	NA
sim_10_selection_model_s08_chr3	0.1044660318
sim_11_selection_model_s08_chr3	0.39765273128936
sim_12_selection_model_s08_chr3	NA
sim_13_selection_model_s08_chr3	0.191820504094444
sim_14_selection_model_s08_chr3	NA
sim_15_selection_model_s08_chr3	0.18191712
sim_16_selection_model_s08_chr3	0.317293665809524
sim_17_selection_model_s08_chr3	0.165818160624524
sim_18_selection_model_s08_chr3	0.450169867727958
sim_19_selection_model_s08_chr3	0.166836929866667
sim_20_selection_model_s08_chr3	NA
