Sim_name	Avg_He
sim_1_selection_model_s03_chr3	0.1023820512
sim_2_selection_model_s03_chr3	0.0960613038
sim_3_selection_model_s03_chr3	0.339955305517157
sim_4_selection_model_s03_chr3	0.276576156125
sim_5_selection_model_s03_chr3	NA
sim_6_selection_model_s03_chr3	0.168447996565303
sim_7_selection_model_s03_chr3	0.1570092512
sim_8_selection_model_s03_chr3	0.487981118761905
sim_9_selection_model_s03_chr3	NA
sim_10_selection_model_s03_chr3	0.35996020545
sim_11_selection_model_s03_chr3	NA
sim_12_selection_model_s03_chr3	NA
sim_13_selection_model_s03_chr3	0.107924346
sim_14_selection_model_s03_chr3	0.31002552
sim_15_selection_model_s03_chr3	0.391908372121068
sim_16_selection_model_s03_chr3	NA
sim_17_selection_model_s03_chr3	NA
sim_18_selection_model_s03_chr3	NA
sim_19_selection_model_s03_chr3	0.113028188228571
sim_20_selection_model_s03_chr3	0.1636809964
