Sim_name	Avg_He
sim_1_selection_model_s06_chr3	0.462595497691975
sim_2_selection_model_s06_chr3	0.470392947924596
sim_3_selection_model_s06_chr3	NA
sim_4_selection_model_s06_chr3	0.411198502721858
sim_5_selection_model_s06_chr3	NA
sim_6_selection_model_s06_chr3	0.1148740152
sim_7_selection_model_s06_chr3	NA
sim_8_selection_model_s06_chr3	0.1251259128
sim_9_selection_model_s06_chr3	0.15396255485
sim_10_selection_model_s06_chr3	NA
sim_11_selection_model_s06_chr3	0.44796879761231
sim_12_selection_model_s06_chr3	0.1780491756
sim_13_selection_model_s06_chr3	NA
sim_14_selection_model_s06_chr3	NA
sim_15_selection_model_s06_chr3	NA
sim_16_selection_model_s06_chr3	0.20760591
sim_17_selection_model_s06_chr3	0.107763701183333
sim_18_selection_model_s06_chr3	0.216004151105
sim_19_selection_model_s06_chr3	0.460553283
sim_20_selection_model_s06_chr3	NA
