CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
3	100001	35	0.7	1300	[100001,1400000]
3	1400001	41	0.82	100	[1400001,1500000]
3	1500001	43	0.86	400	[1500001,1900000]
3	1900001	49	0.98	100	[1900001,2000000]
3	2000001	50	1	4400	[2000001,6400000]
3	7400001	22	0.44	500	[7400001,7900000]
3	7900001	23	0.46	1100	[7900001,9000000]
3	9000001	25	0.5	100	[9000001,9100000]
3	9100001	26	0.52	200	[9100001,9300000]
3	9300001	24	0.48	400	[9300001,9700000]
3	9800001	22	0.44	2200	[9800001,12000000]
3	13000001	27	0.54	700	[13000001,13700000]
3	13700001	29	0.58	100	[13700001,13800000]
3	13800001	27	0.54	500	[13800001,14300000]
3	14300001	24	0.48	200	[14300001,14500000]
3	14500001	23	0.46	300	[14500001,14800000]
3	14800001	24	0.48	400	[14800001,15200000]
3	15600001	24	0.48	100	[15600001,15700000]
3	15700001	23	0.46	500	[15700001,16200000]
3	16200001	25	0.5	200	[16200001,16400000]
3	29200001	26	0.52	900	[29200001,30100000]
3	30100001	25	0.5	500	[30100001,30600000]
3	30600001	23	0.46	500	[30600001,31100000]
3	31100001	24	0.48	300	[31100001,31400000]
3	31400001	23	0.46	300	[31400001,31700000]
3	31700001	26	0.52	200	[31700001,31900000]
3	31900001	24	0.48	600	[31900001,32500000]
3	32500001	23	0.46	700	[32500001,33200000]
3	64800001	22	0.44	400	[64800001,65200000]
3	66800001	22	0.44	500	[66800001,67300000]
3	81100001	23	0.46	100	[81100001,81200000]
3	81200001	26	0.52	600	[81200001,81800000]
3	81800001	28	0.56	500	[81800001,82300000]
3	82300001	27	0.54	700	[82300001,83000000]
3	83000001	28	0.56	200	[83000001,83200000]
3	83200001	24	0.48	200	[83200001,83400000]
3	83400001	23	0.46	100	[83400001,83500000]
3	83500001	25	0.5	100	[83500001,83600000]
3	83600001	22	0.44	600	[83600001,84200000]
3	84200001	29	0.58	600	[84200001,84800000]
3	84800001	28	0.56	100	[84800001,84900000]
3	84900001	26	0.52	100	[84900001,85000000]
3	87300001	25	0.5	200	[87300001,87500000]
3	1400000	35	0.7	1300	[100001,1400000]
3	1500000	41	0.82	100	[1400001,1500000]
3	1900000	43	0.86	400	[1500001,1900000]
3	2000000	49	0.98	100	[1900001,2000000]
3	6400000	50	1	4400	[2000001,6400000]
3	7900000	22	0.44	500	[7400001,7900000]
3	9000000	23	0.46	1100	[7900001,9000000]
3	9100000	25	0.5	100	[9000001,9100000]
3	9300000	26	0.52	200	[9100001,9300000]
3	9700000	24	0.48	400	[9300001,9700000]
3	12000000	22	0.44	2200	[9800001,12000000]
3	13700000	27	0.54	700	[13000001,13700000]
3	13800000	29	0.58	100	[13700001,13800000]
3	14300000	27	0.54	500	[13800001,14300000]
3	14500000	24	0.48	200	[14300001,14500000]
3	14800000	23	0.46	300	[14500001,14800000]
3	15200000	24	0.48	400	[14800001,15200000]
3	15700000	24	0.48	100	[15600001,15700000]
3	16200000	23	0.46	500	[15700001,16200000]
3	16400000	25	0.5	200	[16200001,16400000]
3	30100000	26	0.52	900	[29200001,30100000]
3	30600000	25	0.5	500	[30100001,30600000]
3	31100000	23	0.46	500	[30600001,31100000]
3	31400000	24	0.48	300	[31100001,31400000]
3	31700000	23	0.46	300	[31400001,31700000]
3	31900000	26	0.52	200	[31700001,31900000]
3	32500000	24	0.48	600	[31900001,32500000]
3	33200000	23	0.46	700	[32500001,33200000]
3	65200000	22	0.44	400	[64800001,65200000]
3	67300000	22	0.44	500	[66800001,67300000]
3	81200000	23	0.46	100	[81100001,81200000]
3	81800000	26	0.52	600	[81200001,81800000]
3	82300000	28	0.56	500	[81800001,82300000]
3	83000000	27	0.54	700	[82300001,83000000]
3	83200000	28	0.56	200	[83000001,83200000]
3	83400000	24	0.48	200	[83200001,83400000]
3	83500000	23	0.46	100	[83400001,83500000]
3	83600000	25	0.5	100	[83500001,83600000]
3	84200000	22	0.44	600	[83600001,84200000]
3	84800000	29	0.58	600	[84200001,84800000]
3	84900000	28	0.56	100	[84800001,84900000]
3	85000000	26	0.52	100	[84900001,85000000]
3	87500000	25	0.5	200	[87300001,87500000]
