CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
3	2700001	29	0.58	600	[2700001,3300000]
3	3300001	30	0.6	300	[3300001,3600000]
3	3600001	36	0.72	200	[3600001,3800000]
3	3800001	37	0.74	700	[3800001,4500000]
3	4500001	45	0.9	100	[4500001,4600000]
3	4600001	44	0.88	1700	[4600001,6300000]
3	6300001	46	0.92	300	[6300001,6600000]
3	6600001	43	0.86	1400	[6600001,8000000]
3	8000001	45	0.9	100	[8000001,8100000]
3	8100001	50	1	9100	[8100001,17200000]
3	17200001	38	0.76	300	[17200001,17500000]
3	21300001	26	0.52	1100	[21300001,22400000]
3	23500001	27	0.54	200	[23500001,23700000]
3	31700001	29	0.58	300	[31700001,32000000]
3	32000001	28	0.56	100	[32000001,32100000]
3	33500001	26	0.52	300	[33500001,33800000]
3	33800001	28	0.56	200	[33800001,34000000]
3	34000001	27	0.54	400	[34000001,34400000]
3	34400001	28	0.56	200	[34400001,34600000]
3	34600001	34	0.68	1600	[34600001,36200000]
3	36200001	35	0.7	100	[36200001,36300000]
3	36300001	36	0.72	500	[36300001,36800000]
3	61300001	30	0.6	600	[61300001,61900000]
3	61900001	27	0.54	400	[61900001,62300000]
3	62300001	28	0.56	800	[62300001,63100000]
3	63100001	26	0.52	1000	[63100001,64100000]
3	64100001	27	0.54	300	[64100001,64400000]
3	64400001	26	0.52	500	[64400001,64900000]
3	3300000	29	0.58	600	[2700001,3300000]
3	3600000	30	0.6	300	[3300001,3600000]
3	3800000	36	0.72	200	[3600001,3800000]
3	4500000	37	0.74	700	[3800001,4500000]
3	4600000	45	0.9	100	[4500001,4600000]
3	6300000	44	0.88	1700	[4600001,6300000]
3	6600000	46	0.92	300	[6300001,6600000]
3	8000000	43	0.86	1400	[6600001,8000000]
3	8100000	45	0.9	100	[8000001,8100000]
3	17200000	50	1	9100	[8100001,17200000]
3	17500000	38	0.76	300	[17200001,17500000]
3	22400000	26	0.52	1100	[21300001,22400000]
3	23700000	27	0.54	200	[23500001,23700000]
3	32000000	29	0.58	300	[31700001,32000000]
3	32100000	28	0.56	100	[32000001,32100000]
3	33800000	26	0.52	300	[33500001,33800000]
3	34000000	28	0.56	200	[33800001,34000000]
3	34400000	27	0.54	400	[34000001,34400000]
3	34600000	28	0.56	200	[34400001,34600000]
3	36200000	34	0.68	1600	[34600001,36200000]
3	36300000	35	0.7	100	[36200001,36300000]
3	36800000	36	0.72	500	[36300001,36800000]
3	61900000	30	0.6	600	[61300001,61900000]
3	62300000	27	0.54	400	[61900001,62300000]
3	63100000	28	0.56	800	[62300001,63100000]
3	64100000	26	0.52	1000	[63100001,64100000]
3	64400000	27	0.54	300	[64100001,64400000]
3	64900000	26	0.52	500	[64400001,64900000]
