CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
3	19700001	43	0.86	700	[19700001,20400000]
3	20400001	42	0.84	700	[20400001,21100000]
3	21100001	38	0.76	1300	[21100001,22400000]
3	22400001	39	0.78	1700	[22400001,24100000]
3	25300001	30	0.6	300	[25300001,25600000]
3	65700001	29	0.58	300	[65700001,66000000]
3	66300001	29	0.58	900	[66300001,67200000]
3	67200001	37	0.74	1100	[67200001,68300000]
3	68300001	40	0.8	1700	[68300001,70000000]
3	70000001	36	0.72	400	[70000001,70400000]
3	70400001	37	0.74	400	[70400001,70800000]
3	70800001	31	0.62	100	[70800001,70900000]
3	70900001	32	0.64	600	[70900001,71500000]
3	71500001	30	0.6	1900	[71500001,73400000]
3	73400001	32	0.64	200	[73400001,73600000]
3	73600001	31	0.62	400	[73600001,74000000]
3	74000001	36	0.72	200	[74000001,74200000]
3	76000001	31	0.62	1000	[76000001,77000000]
3	78500001	35	0.7	500	[78500001,79000000]
3	79000001	33	0.66	1400	[79000001,80400000]
3	83000001	42	0.84	2800	[83000001,85800000]
3	85800001	38	0.76	800	[85800001,86600000]
3	86600001	34	0.68	500	[86600001,87100000]
3	87100001	38	0.76	1000	[87100001,88100000]
3	88100001	42	0.84	2500	[88100001,90600000]
3	20400000	43	0.86	700	[19700001,20400000]
3	21100000	42	0.84	700	[20400001,21100000]
3	22400000	38	0.76	1300	[21100001,22400000]
3	24100000	39	0.78	1700	[22400001,24100000]
3	25600000	30	0.6	300	[25300001,25600000]
3	66000000	29	0.58	300	[65700001,66000000]
3	67200000	29	0.58	900	[66300001,67200000]
3	68300000	37	0.74	1100	[67200001,68300000]
3	70000000	40	0.8	1700	[68300001,70000000]
3	70400000	36	0.72	400	[70000001,70400000]
3	70800000	37	0.74	400	[70400001,70800000]
3	70900000	31	0.62	100	[70800001,70900000]
3	71500000	32	0.64	600	[70900001,71500000]
3	73400000	30	0.6	1900	[71500001,73400000]
3	73600000	32	0.64	200	[73400001,73600000]
3	74000000	31	0.62	400	[73600001,74000000]
3	74200000	36	0.72	200	[74000001,74200000]
3	77000000	31	0.62	1000	[76000001,77000000]
3	79000000	35	0.7	500	[78500001,79000000]
3	80400000	33	0.66	1400	[79000001,80400000]
3	85800000	42	0.84	2800	[83000001,85800000]
3	86600000	38	0.76	800	[85800001,86600000]
3	87100000	34	0.68	500	[86600001,87100000]
3	88100000	38	0.76	1000	[87100001,88100000]
3	90600000	42	0.84	2500	[88100001,90600000]
