CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
3	27500001	30	0.6	1900	[27500001,29400000]
3	30300001	29	0.58	400	[30300001,30700000]
3	41700001	42	0.84	1800	[41700001,43500000]
3	43500001	43	0.86	1200	[43500001,44700000]
3	53300001	38	0.76	2900	[53300001,56200000]
3	56200001	31	0.62	100	[56200001,56300000]
3	56300001	29	0.58	300	[56300001,56600000]
3	56600001	38	0.76	1200	[56600001,57800000]
3	57800001	37	0.74	800	[57800001,58600000]
3	58600001	38	0.76	1000	[58600001,59600000]
3	59600001	39	0.78	300	[59600001,59900000]
3	59900001	41	0.82	100	[59900001,60000000]
3	60000001	39	0.78	1600	[60000001,61600000]
3	61600001	34	0.68	600	[61600001,62200000]
3	62200001	33	0.66	100	[62200001,62300000]
3	62300001	32	0.64	200	[62300001,62500000]
3	62500001	33	0.66	200	[62500001,62700000]
3	62700001	36	0.72	1700	[62700001,64400000]
3	64400001	32	0.64	200	[64400001,64600000]
3	64600001	33	0.66	1000	[64600001,65600000]
3	65600001	31	0.62	100	[65600001,65700000]
3	65700001	32	0.64	600	[65700001,66300000]
3	66300001	29	0.58	700	[66300001,67000000]
3	67000001	35	0.7	600	[67000001,67600000]
3	67600001	37	0.74	100	[67600001,67700000]
3	67700001	32	0.64	200	[67700001,67900000]
3	67900001	31	0.62	100	[67900001,68000000]
3	68000001	30	0.6	200	[68000001,68200000]
3	68200001	31	0.62	2700	[68200001,70900000]
3	70900001	32	0.64	500	[70900001,71400000]
3	29400000	30	0.6	1900	[27500001,29400000]
3	30700000	29	0.58	400	[30300001,30700000]
3	43500000	42	0.84	1800	[41700001,43500000]
3	44700000	43	0.86	1200	[43500001,44700000]
3	56200000	38	0.76	2900	[53300001,56200000]
3	56300000	31	0.62	100	[56200001,56300000]
3	56600000	29	0.58	300	[56300001,56600000]
3	57800000	38	0.76	1200	[56600001,57800000]
3	58600000	37	0.74	800	[57800001,58600000]
3	59600000	38	0.76	1000	[58600001,59600000]
3	59900000	39	0.78	300	[59600001,59900000]
3	60000000	41	0.82	100	[59900001,60000000]
3	61600000	39	0.78	1600	[60000001,61600000]
3	62200000	34	0.68	600	[61600001,62200000]
3	62300000	33	0.66	100	[62200001,62300000]
3	62500000	32	0.64	200	[62300001,62500000]
3	62700000	33	0.66	200	[62500001,62700000]
3	64400000	36	0.72	1700	[62700001,64400000]
3	64600000	32	0.64	200	[64400001,64600000]
3	65600000	33	0.66	1000	[64600001,65600000]
3	65700000	31	0.62	100	[65600001,65700000]
3	66300000	32	0.64	600	[65700001,66300000]
3	67000000	29	0.58	700	[66300001,67000000]
3	67600000	35	0.7	600	[67000001,67600000]
3	67700000	37	0.74	100	[67600001,67700000]
3	67900000	32	0.64	200	[67700001,67900000]
3	68000000	31	0.62	100	[67900001,68000000]
3	68200000	30	0.6	200	[68000001,68200000]
3	70900000	31	0.62	2700	[68200001,70900000]
3	71400000	32	0.64	500	[70900001,71400000]
