CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
3	8600001	27	0.54	100	[8600001,8700000]
3	8700001	28	0.56	300	[8700001,9000000]
3	9000001	26	0.52	300	[9000001,9300000]
3	9300001	27	0.54	100	[9300001,9400000]
3	9500001	24	0.48	400	[9500001,9900000]
3	10200001	23	0.46	400	[10200001,10600000]
3	10600001	28	0.56	700	[10600001,11300000]
3	11300001	27	0.54	1100	[11300001,12400000]
3	12400001	26	0.52	200	[12400001,12600000]
3	12600001	29	0.58	300	[12600001,12900000]
3	12900001	27	0.54	300	[12900001,13200000]
3	13200001	29	0.58	400	[13200001,13600000]
3	26200001	23	0.46	700	[26200001,26900000]
3	27400001	23	0.46	500	[27400001,27900000]
3	40600001	34	0.68	1000	[40600001,41600000]
3	41600001	37	0.74	600	[41600001,42200000]
3	42200001	33	0.66	2000	[42200001,44200000]
3	44200001	29	0.58	100	[44200001,44300000]
3	44300001	28	0.56	1400	[44300001,45700000]
3	45700001	27	0.54	400	[45700001,46100000]
3	46100001	28	0.56	300	[46100001,46400000]
3	56300001	24	0.48	100	[56300001,56400000]
3	56800001	24	0.48	200	[56800001,57000000]
3	57500001	25	0.5	200	[57500001,57700000]
3	57700001	26	0.52	500	[57700001,58200000]
3	58200001	23	0.46	300	[58200001,58500000]
3	58500001	25	0.5	100	[58500001,58600000]
3	58600001	26	0.52	200	[58600001,58800000]
3	58800001	27	0.54	100	[58800001,58900000]
3	58900001	23	0.46	2100	[58900001,61000000]
3	61200001	26	0.52	100	[61200001,61300000]
3	61300001	24	0.48	400	[61300001,61700000]
3	63900001	23	0.46	300	[63900001,64200000]
3	64200001	24	0.48	400	[64200001,64600000]
3	72000001	25	0.5	100	[72000001,72100000]
3	72100001	24	0.48	400	[72100001,72500000]
3	72500001	40	0.8	400	[72500001,72900000]
3	72900001	43	0.86	800	[72900001,73700000]
3	73700001	45	0.9	1800	[73700001,75500000]
3	75500001	42	0.84	200	[75500001,75700000]
3	75700001	44	0.88	300	[75700001,76000000]
3	76000001	29	0.58	300	[76000001,76300000]
3	76300001	24	0.48	900	[76300001,77200000]
3	78300001	26	0.52	100	[78300001,78400000]
3	78400001	27	0.54	300	[78400001,78700000]
3	78700001	28	0.56	700	[78700001,79400000]
3	79400001	26	0.52	300	[79400001,79700000]
3	8700000	27	0.54	100	[8600001,8700000]
3	9000000	28	0.56	300	[8700001,9000000]
3	9300000	26	0.52	300	[9000001,9300000]
3	9400000	27	0.54	100	[9300001,9400000]
3	9900000	24	0.48	400	[9500001,9900000]
3	10600000	23	0.46	400	[10200001,10600000]
3	11300000	28	0.56	700	[10600001,11300000]
3	12400000	27	0.54	1100	[11300001,12400000]
3	12600000	26	0.52	200	[12400001,12600000]
3	12900000	29	0.58	300	[12600001,12900000]
3	13200000	27	0.54	300	[12900001,13200000]
3	13600000	29	0.58	400	[13200001,13600000]
3	26900000	23	0.46	700	[26200001,26900000]
3	27900000	23	0.46	500	[27400001,27900000]
3	41600000	34	0.68	1000	[40600001,41600000]
3	42200000	37	0.74	600	[41600001,42200000]
3	44200000	33	0.66	2000	[42200001,44200000]
3	44300000	29	0.58	100	[44200001,44300000]
3	45700000	28	0.56	1400	[44300001,45700000]
3	46100000	27	0.54	400	[45700001,46100000]
3	46400000	28	0.56	300	[46100001,46400000]
3	56400000	24	0.48	100	[56300001,56400000]
3	57000000	24	0.48	200	[56800001,57000000]
3	57700000	25	0.5	200	[57500001,57700000]
3	58200000	26	0.52	500	[57700001,58200000]
3	58500000	23	0.46	300	[58200001,58500000]
3	58600000	25	0.5	100	[58500001,58600000]
3	58800000	26	0.52	200	[58600001,58800000]
3	58900000	27	0.54	100	[58800001,58900000]
3	61000000	23	0.46	2100	[58900001,61000000]
3	61300000	26	0.52	100	[61200001,61300000]
3	61700000	24	0.48	400	[61300001,61700000]
3	64200000	23	0.46	300	[63900001,64200000]
3	64600000	24	0.48	400	[64200001,64600000]
3	72100000	25	0.5	100	[72000001,72100000]
3	72500000	24	0.48	400	[72100001,72500000]
3	72900000	40	0.8	400	[72500001,72900000]
3	73700000	43	0.86	800	[72900001,73700000]
3	75500000	45	0.9	1800	[73700001,75500000]
3	75700000	42	0.84	200	[75500001,75700000]
3	76000000	44	0.88	300	[75700001,76000000]
3	76300000	29	0.58	300	[76000001,76300000]
3	77200000	24	0.48	900	[76300001,77200000]
3	78400000	26	0.52	100	[78300001,78400000]
3	78700000	27	0.54	300	[78400001,78700000]
3	79400000	28	0.56	700	[78700001,79400000]
3	79700000	26	0.52	300	[79400001,79700000]
