CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
3	100001	35	0.7	100	[100001,200000]
3	200001	36	0.72	100	[200001,300000]
3	300001	38	0.76	1600	[300001,1900000]
3	1900001	39	0.78	3100	[1900001,5000000]
3	5000001	37	0.74	200	[5000001,5200000]
3	5200001	35	0.7	300	[5200001,5500000]
3	24700001	20	0.4	1200	[24700001,25900000]
3	25900001	21	0.42	400	[25900001,26300000]
3	26300001	20	0.4	300	[26300001,26600000]
3	26600001	21	0.42	1000	[26600001,27600000]
3	28900001	20	0.4	500	[28900001,29400000]
3	31400001	20	0.4	100	[31400001,31500000]
3	33600001	21	0.42	500	[33600001,34100000]
3	34100001	20	0.4	300	[34100001,34400000]
3	34400001	23	0.46	600	[34400001,35000000]
3	35000001	21	0.42	100	[35000001,35100000]
3	35100001	25	0.5	800	[35100001,35900000]
3	35900001	21	0.42	500	[35900001,36400000]
3	36400001	20	0.4	1800	[36400001,38200000]
3	38600001	20	0.4	100	[38600001,38700000]
3	49900001	20	0.4	100	[49900001,50000000]
3	50000001	21	0.42	700	[50000001,50700000]
3	51100001	21	0.42	1100	[51100001,52200000]
3	52200001	22	0.44	200	[52200001,52400000]
3	56900001	26	0.52	400	[56900001,57300000]
3	57300001	28	0.56	300	[57300001,57600000]
3	57600001	32	0.64	300	[57600001,57900000]
3	57900001	31	0.62	900	[57900001,58800000]
3	58800001	32	0.64	400	[58800001,59200000]
3	59200001	31	0.62	100	[59200001,59300000]
3	59300001	32	0.64	300	[59300001,59600000]
3	59600001	29	0.58	1100	[59600001,60700000]
3	60700001	28	0.56	200	[60700001,60900000]
3	84000001	20	0.4	600	[84000001,84600000]
3	86200001	24	0.48	300	[86200001,86500000]
3	86500001	23	0.46	200	[86500001,86700000]
3	86700001	22	0.44	200	[86700001,86900000]
3	86900001	28	0.56	200	[86900001,87100000]
3	87100001	30	0.6	600	[87100001,87700000]
3	87700001	25	0.5	500	[87700001,88200000]
3	88200001	24	0.48	300	[88200001,88500000]
3	88500001	25	0.5	100	[88500001,88600000]
3	88600001	27	0.54	400	[88600001,89000000]
3	89000001	26	0.52	100	[89000001,89100000]
3	89100001	27	0.54	400	[89100001,89500000]
3	89500001	26	0.52	100	[89500001,89600000]
3	89600001	22	0.44	400	[89600001,90000000]
3	200000	35	0.7	100	[100001,200000]
3	300000	36	0.72	100	[200001,300000]
3	1900000	38	0.76	1600	[300001,1900000]
3	5000000	39	0.78	3100	[1900001,5000000]
3	5200000	37	0.74	200	[5000001,5200000]
3	5500000	35	0.7	300	[5200001,5500000]
3	25900000	20	0.4	1200	[24700001,25900000]
3	26300000	21	0.42	400	[25900001,26300000]
3	26600000	20	0.4	300	[26300001,26600000]
3	27600000	21	0.42	1000	[26600001,27600000]
3	29400000	20	0.4	500	[28900001,29400000]
3	31500000	20	0.4	100	[31400001,31500000]
3	34100000	21	0.42	500	[33600001,34100000]
3	34400000	20	0.4	300	[34100001,34400000]
3	35000000	23	0.46	600	[34400001,35000000]
3	35100000	21	0.42	100	[35000001,35100000]
3	35900000	25	0.5	800	[35100001,35900000]
3	36400000	21	0.42	500	[35900001,36400000]
3	38200000	20	0.4	1800	[36400001,38200000]
3	38700000	20	0.4	100	[38600001,38700000]
3	50000000	20	0.4	100	[49900001,50000000]
3	50700000	21	0.42	700	[50000001,50700000]
3	52200000	21	0.42	1100	[51100001,52200000]
3	52400000	22	0.44	200	[52200001,52400000]
3	57300000	26	0.52	400	[56900001,57300000]
3	57600000	28	0.56	300	[57300001,57600000]
3	57900000	32	0.64	300	[57600001,57900000]
3	58800000	31	0.62	900	[57900001,58800000]
3	59200000	32	0.64	400	[58800001,59200000]
3	59300000	31	0.62	100	[59200001,59300000]
3	59600000	32	0.64	300	[59300001,59600000]
3	60700000	29	0.58	1100	[59600001,60700000]
3	60900000	28	0.56	200	[60700001,60900000]
3	84600000	20	0.4	600	[84000001,84600000]
3	86500000	24	0.48	300	[86200001,86500000]
3	86700000	23	0.46	200	[86500001,86700000]
3	86900000	22	0.44	200	[86700001,86900000]
3	87100000	28	0.56	200	[86900001,87100000]
3	87700000	30	0.6	600	[87100001,87700000]
3	88200000	25	0.5	500	[87700001,88200000]
3	88500000	24	0.48	300	[88200001,88500000]
3	88600000	25	0.5	100	[88500001,88600000]
3	89000000	27	0.54	400	[88600001,89000000]
3	89100000	26	0.52	100	[89000001,89100000]
3	89500000	27	0.54	400	[89100001,89500000]
3	89600000	26	0.52	100	[89500001,89600000]
3	90000000	22	0.44	400	[89600001,90000000]
