Sim_name	Avg_He
sim_1_selection_model_s02_chr3	0.0553714285714286
sim_2_selection_model_s02_chr3	0.192072222222222
sim_3_selection_model_s02_chr3	0.27034358974359
sim_4_selection_model_s02_chr3	0.263
sim_5_selection_model_s02_chr3	0.0407454545454545
sim_6_selection_model_s02_chr3	0.0574
sim_7_selection_model_s02_chr3	0.0941537037037037
sim_8_selection_model_s02_chr3	0.239138888888889
sim_9_selection_model_s02_chr3	0.163144871794872
sim_10_selection_model_s02_chr3	0.219984848484849
sim_11_selection_model_s02_chr3	0.0608666666666667
sim_12_selection_model_s02_chr3	0.164875555555556
sim_13_selection_model_s02_chr3	0.163861403508772
sim_14_selection_model_s02_chr3	0.262
sim_15_selection_model_s02_chr3	0.0590797619047619
sim_16_selection_model_s02_chr3	0.0841166666666667
sim_17_selection_model_s02_chr3	0.0843555555555556
sim_18_selection_model_s02_chr3	0.18
sim_19_selection_model_s02_chr3	0.03355
sim_20_selection_model_s02_chr3	0.180266666666667
