#IID	F_ROH	ROH_length_kB	KBAVG
2551	0.15781	14590.5	7295.23
2552	0.11256	10407.3	5203.65
2553	0.24696	22833.1	5708.29
2554	0.36530	33775	8443.76
2555	0.15885	14687	3671.74
2556	0.14438	13349.4	6674.71
2557	0.35039	32396.1	8099.03
2558	0.21529	19905.4	9952.71
2559	0.35666	32975.6	8243.9
2560	0.42393	39195.8	7839.17
2561	0.45988	42519.3	7086.55
2562	0.15934	14732.3	4910.78
2563	0.13703	12669.4	6334.68
2564	0.24540	22689.3	7563.09
2565	0.17607	16279.1	4069.78
2566	0.19276	17822.4	4455.6
2567	0.11616	10739.7	3579.9
2568	0.16113	14898.1	4966.02
2569	0.62738	58005.8	19335.3
2570	0.42427	39227	9806.75
2571	0.15263	14111.6	7055.81
2572	0.78926	72973.1	24324.4
2573	0.03676	3398.77	3398.77
2574	0.30779	28457.7	9485.91
2575	0.24627	22769.6	4553.92
2576	0.17563	16237.9	5412.64
2577	0.26851	24825.3	8275.11
2578	0.23207	21456.2	10728.1
2579	0.35982	33268.3	8317.07
2580	0.05003	4625.85	4625.85
2581	0.09635	8908.36	4454.18
2582	0.13012	12030.5	6015.24
2583	0.11231	10384	5191.99
2584	0.21067	19478	4869.49
2585	0.00000	0	0
2586	0.31716	29324.1	7331.01
2587	0.47972	44353.7	11088.4
2588	0.06524	6031.68	3015.84
2589	0.15966	14761.7	4920.56
2590	0.20775	19207.8	6402.59
2591	0.16912	15636.7	7818.37
2592	0.21548	19923.1	6641.03
2593	0.33710	31167.1	7791.78
2594	0.34409	31814	6362.8
2595	0.41985	38818	12939.3
2596	0.14201	13129.7	13129.7
2597	0.19263	17810	5936.65
2598	0.07405	6846.67	3423.33
2599	0.46606	43090.8	10772.7
2600	0.06726	6218.54	6218.54
