#IID	F_ROH	ROH_length_kB	KBAVG
2551	0.33388	30858.6	10286.2
2552	0.23245	21484.2	7161.42
2553	0.39639	36635.7	7327.14
2554	0.38748	35812	5116
2555	0.14939	13806.8	6903.38
2556	0.47356	43768	14589.3
2557	0.07511	6941.91	6941.91
2558	0.14959	13825.4	6912.7
2559	0.31370	28992.9	9664.3
2560	0.27093	25040.7	6260.19
2561	0.35966	33241.4	6648.28
2562	0.32294	29847.4	7461.86
2563	0.26676	24654.9	6163.73
2564	0.29516	27279.5	6819.88
2565	0.30180	27893.5	9297.84
2566	0.33584	31039.7	6207.94
2567	0.35684	32980.1	6596.02
2568	0.39628	36625.2	9156.31
2569	0.51925	47990.8	11997.7
2570	0.18745	17324.7	5774.89
2571	0.30584	28266.7	7066.68
2572	0.27251	25186.4	6296.61
2573	0.15141	13993.6	6996.81
2574	0.09602	8874.23	4437.12
2575	0.35940	33216.5	16608.2
2576	0.05610	5184.6	5184.6
2577	0.47866	44239.5	7373.24
2578	0.25122	23219	5804.76
2579	0.33424	30892	6178.4
2580	0.21286	19673.3	6557.76
2581	0.47299	43715.2	8743.05
2582	0.43423	40132.7	13377.6
2583	0.44438	41070.7	8214.14
2584	0.25271	23356	5838.99
2585	0.17913	16555.8	5518.61
2586	0.25090	23189.4	5797.35
2587	0.20476	18924.6	6308.2
2588	0.05128	4739.56	4739.56
2589	0.20503	18949.2	6316.4
2590	0.27367	25293.4	6323.36
2591	0.32444	29985.5	5997.1
2592	0.24714	22841.6	7613.87
2593	0.31971	29548.4	5909.68
2594	0.37919	35046.4	7009.27
2595	0.18536	17131.6	4282.91
2596	0.13630	12597.6	4199.2
2597	0.41077	37964.4	9491.1
2598	0.52979	48965.1	9793.02
2599	0.32496	30033.7	7508.43
2600	0.21896	20236.7	5059.16
